fixture_id,team_id,team_name,is_home,formation,coach_name,startXI_count,substitutes_count,startXI_players,substitutes_players
1213778,111,Le Havre,False,5-4-1,D. Digard,11,9,"[{""id"":24011,""name"":""A. Desmas"",""number"":30,""pos"":""G""},{""id"":174915,""name"":""J. Casimir"",""number"":10,""pos"":""D""},{""id"":174927,""name"":""A. Sangante"",""number"":93,""pos"":""D""},{""id"":20576,""name"":""Y. Salmier"",""number"":22,""pos"":""D""},{""id"":64255,""name"":""G. Lloris"",""number"":4,""pos"":""D""},{""id"":20836,""name"":""C. Opéri"",""number"":27,""pos"":""D""},{""id"":15783,""name"":""E. Sabbi"",""number"":11,""pos"":""M""},{""id"":128342,""name"":""R. Ndiaye"",""number"":19,""pos"":""M""},{""id"":1212,""name"":""D. Kuzyaev"",""number"":14,""pos"":""M""},{""id"":156465,""name"":""I. Soumaré"",""number"":45,""pos"":""M""},{""id"":174937,""name"":""Y. Kechta"",""number"":8,""pos"":""F""}]","[{""id"":21103,""name"":""A. Touré"",""number"":94,""pos"":""M""},{""id"":289304,""name"":""A. Joujou"",""number"":21,""pos"":""F""},{""id"":22266,""name"":""S. Grandsir"",""number"":29,""pos"":""F""},{""id"":2336,""name"":""L. Nego"",""number"":7,""pos"":""D""},{""id"":386275,""name"":""I. Housni"",""number"":46,""pos"":""F""},{""id"":284071,""name"":""O. Targhalline"",""number"":5,""pos"":""M""},{""id"":162067,""name"":""T. Pembélé"",""number"":32,""pos"":""D""},{""id"":23637,""name"":""Y. Zouaoui"",""number"":18,""pos"":""D""},{""id"":646,""name"":""M. Gorgelin"",""number"":1,""pos"":""G""}]"
1213776,116,Lens,True,3-4-1-2,W. Still,11,9,"[{""id"":21628,""name"":""B. Samba"",""number"":30,""pos"":""G""},{""id"":21635,""name"":""J. Gradit"",""number"":24,""pos"":""D""},{""id"":360114,""name"":""A. Khusanov"",""number"":25,""pos"":""D""},{""id"":6231,""name"":""F. Medina"",""number"":14,""pos"":""D""},{""id"":3007,""name"":""P. Frankowski"",""number"":29,""pos"":""M""},{""id"":22261,""name"":""A. Thomasson"",""number"":28,""pos"":""M""},{""id"":270509,""name"":""A. Diouf"",""number"":18,""pos"":""M""},{""id"":2483,""name"":""D. Machado"",""number"":3,""pos"":""M""},{""id"":174607,""name"":""David Pereira da Costa"",""number"":10,""pos"":""F""},{""id"":20761,""name"":""F. Sotoca"",""number"":7,""pos"":""F""},{""id"":21715,""name"":""W. Saïd"",""number"":22,""pos"":""F""}]","[{""id"":237232,""name"":""H. Ojediran"",""number"":15,""pos"":""M""},{""id"":326073,""name"":""R. Labeau Lascary"",""number"":36,""pos"":""F""},{""id"":129169,""name"":""A. Zaroury"",""number"":21,""pos"":""F""},{""id"":195512,""name"":""M. Satriano"",""number"":9,""pos"":""F""},{""id"":277003,""name"":""N. El Aynaoui"",""number"":23,""pos"":""M""},{""id"":22220,""name"":""H. Koffi"",""number"":16,""pos"":""G""},{""id"":21568,""name"":""R. Aguilar"",""number"":2,""pos"":""D""},{""id"":22166,""name"":""M. Sarr"",""number"":20,""pos"":""D""},{""id"":21146,""name"":""A. Fulgini"",""number"":11,""pos"":null}]"
1213776,80,Lyon,False,3-5-2,P. Sage,11,9,"[{""id"":80296,""name"":""Lucas Perri"",""number"":23,""pos"":""G""},{""id"":68,""name"":""Clinton Mata"",""number"":22,""pos"":""D""},{""id"":1902,""name"":""D. Ćaleta-Car"",""number"":55,""pos"":""D""},{""id"":25916,""name"":""M. Niakhaté"",""number"":19,""pos"":""D""},{""id"":1456,""name"":""A. Maitland-Niles"",""number"":98,""pos"":""M""},{""id"":659,""name"":""M. Caqueret"",""number"":6,""pos"":""M""},{""id"":902,""name"":""N. Matić"",""number"":31,""pos"":""M""},{""id"":519,""name"":""C. Tolisso"",""number"":8,""pos"":""M""},{""id"":9700,""name"":""Abner"",""number"":16,""pos"":""M""},{""id"":368260,""name"":""G. Orban"",""number"":9,""pos"":""F""},{""id"":1467,""name"":""A. Lacazette"",""number"":10,""pos"":""F""}]","[{""id"":30409,""name"":""J. Veretout"",""number"":7,""pos"":""M""},{""id"":180496,""name"":""G. Mikautadze"",""number"":69,""pos"":""F""},{""id"":361348,""name"":""M. Fofana"",""number"":11,""pos"":""F""},{""id"":80752,""name"":""T. Tessmann"",""number"":15,""pos"":""D""},{""id"":20762,""name"":""R. Descamps"",""number"":40,""pos"":""G""},{""id"":529,""name"":""N. Tagliafico"",""number"":3,""pos"":""D""},{""id"":19361,""name"":""S. Benrahma"",""number"":17,""pos"":""F""},{""id"":162265,""name"":""W. Omari"",""number"":27,""pos"":""D""},{""id"":350856,""name"":""E. Nuamah"",""number"":37,""pos"":""F""}]"
1213784,84,Nice,True,3-4-3,F. Haise,11,9,"[{""id"":2274,""name"":""M. Bułka"",""number"":1,""pos"":""G""},{""id"":3099,""name"":""Y. Ndayishimiye"",""number"":55,""pos"":""D""},{""id"":407017,""name"":""M. Bombito"",""number"":64,""pos"":""D""},{""id"":22163,""name"":""Dante"",""number"":4,""pos"":""D""},{""id"":25008,""name"":""J. Clauss"",""number"":92,""pos"":""M""},{""id"":240,""name"":""P. Rosario"",""number"":8,""pos"":""M""},{""id"":662,""name"":""T. Ndombélé"",""number"":22,""pos"":""M""},{""id"":162465,""name"":""M. Bard"",""number"":26,""pos"":""M""},{""id"":274312,""name"":""M. Cho"",""number"":25,""pos"":""F""},{""id"":161919,""name"":""Y. Moukoko"",""number"":15,""pos"":""F""},{""id"":137303,""name"":""E. Guessand"",""number"":29,""pos"":""F""}]","[{""id"":334879,""name"":""B. Bouanani"",""number"":19,""pos"":""M""},{""id"":107,""name"":""S. Diop"",""number"":10,""pos"":""M""},{""id"":193617,""name"":""T. Louchet"",""number"":20,""pos"":""M""},{""id"":49583,""name"":""A. Abdi"",""number"":2,""pos"":""D""},{""id"":477124,""name"":""V. Orakpo"",""number"":45,""pos"":""F""},{""id"":313937,""name"":""A. Mendy"",""number"":33,""pos"":""D""},{""id"":196343,""name"":""Mohamed Abdelmonem"",""number"":5,""pos"":""D""},{""id"":444561,""name"":""I. Camara"",""number"":36,""pos"":""M""},{""id"":21079,""name"":""M. Dupé"",""number"":31,""pos"":""G""}]"
1213784,1063,Saint Etienne,False,4-3-3,O. Dall’Oglio,11,9,"[{""id"":20541,""name"":""G. Larsonneur"",""number"":30,""pos"":""G""},{""id"":1407,""name"":""D. Appiah"",""number"":8,""pos"":""D""},{""id"":8445,""name"":""D. Batubinsika"",""number"":21,""pos"":""D""},{""id"":2704,""name"":""Y. Abdelhamid"",""number"":5,""pos"":""D""},{""id"":107199,""name"":""P. Cornud"",""number"":17,""pos"":""D""},{""id"":174801,""name"":""A. Moueffek"",""number"":29,""pos"":""M""},{""id"":278232,""name"":""P. Ekwah"",""number"":4,""pos"":""M""},{""id"":395762,""name"":""M. Amougou"",""number"":37,""pos"":""M""},{""id"":24743,""name"":""Z. Davitashvili"",""number"":22,""pos"":""F""},{""id"":322560,""name"":""L. Stassin"",""number"":32,""pos"":""F""},{""id"":22003,""name"":""M. Cafaro"",""number"":18,""pos"":""F""}]","[{""id"":179856,""name"":""B. Old"",""number"":11,""pos"":""M""},{""id"":22087,""name"":""M. Nadé"",""number"":3,""pos"":""D""},{""id"":157146,""name"":""L. Pétrot"",""number"":19,""pos"":""D""},{""id"":20648,""name"":""I. Sissoko"",""number"":9,""pos"":""F""},{""id"":274355,""name"":""B. Bouchouari"",""number"":6,""pos"":""M""},{""id"":289555,""name"":""L. Mouton"",""number"":14,""pos"":""M""},{""id"":20736,""name"":""B. Maubleu"",""number"":1,""pos"":""G""},{""id"":20861,""name"":""L. Fomba"",""number"":26,""pos"":""M""},{""id"":8624,""name"":""F. Tardieu"",""number"":10,""pos"":""M""}]"
1213789,79,Lille,True,4-2-3-1,B. Génésio,11,9,"[{""id"":162453,""name"":""L. Chevalier"",""number"":30,""pos"":""G""},{""id"":264,""name"":""T. Meunier"",""number"":12,""pos"":""D""},{""id"":22136,""name"":""B. Diakité"",""number"":18,""pos"":""D""},{""id"":1567,""name"":""A. Mandi"",""number"":2,""pos"":""D""},{""id"":47969,""name"":""G. Gudmundsson"",""number"":5,""pos"":""D""},{""id"":2204,""name"":""B. André"",""number"":21,""pos"":""M""},{""id"":18765,""name"":""André Gomes"",""number"":26,""pos"":""M""},{""id"":48392,""name"":""E. Zhegrova"",""number"":23,""pos"":""M""},{""id"":896,""name"":""A. Gomes"",""number"":8,""pos"":""M""},{""id"":22093,""name"":""R. Cabella"",""number"":10,""pos"":""M""},{""id"":8489,""name"":""J. David"",""number"":9,""pos"":""F""}]","[{""id"":99576,""name"":""O. Sahraoui"",""number"":11,""pos"":""F""},{""id"":379329,""name"":""Tiago Santos"",""number"":22,""pos"":""D""},{""id"":24288,""name"":""M. Bayo"",""number"":27,""pos"":""F""},{""id"":530,""name"":""M. Bakker"",""number"":20,""pos"":""D""},{""id"":438688,""name"":""A. Bouaddi"",""number"":32,""pos"":""M""},{""id"":340077,""name"":""M. Fernandez-Pardo"",""number"":19,""pos"":null},{""id"":51146,""name"":""V. Mannone"",""number"":1,""pos"":""G""},{""id"":349947,""name"":""A. Malouda"",""number"":34,""pos"":""F""},{""id"":142691,""name"":""Alexsandro Ribeiro"",""number"":4,""pos"":""D""}]"
1213789,95,Strasbourg,False,4-1-4-1,L. Rosenior,11,9,"[{""id"":118307,""name"":""Đ. Petrović"",""number"":1,""pos"":""G""},{""id"":161747,""name"":""G. Doué"",""number"":22,""pos"":""D""},{""id"":274328,""name"":""S. Sow"",""number"":4,""pos"":""D""},{""id"":276184,""name"":""M. Sarr"",""number"":23,""pos"":""D""},{""id"":335056,""name"":""Diego Moreira"",""number"":7,""pos"":""D""},{""id"":271542,""name"":""I. Doukouré"",""number"":29,""pos"":""M""},{""id"":129695,""name"":""D. Bakwa"",""number"":26,""pos"":""M""},{""id"":327631,""name"":""H. Diarra"",""number"":19,""pos"":""M""},{""id"":305834,""name"":""Andrey Santos"",""number"":8,""pos"":""M""},{""id"":226803,""name"":""S. Nanasi"",""number"":15,""pos"":""M""},{""id"":203762,""name"":""E. Emegha"",""number"":10,""pos"":""F""}]","[{""id"":282549,""name"":""J. Mwanga"",""number"":18,""pos"":""M""},{""id"":191240,""name"":""M. Senaya"",""number"":28,""pos"":""D""},{""id"":364810,""name"":""A. Sylla"",""number"":5,""pos"":""D""},{""id"":190686,""name"":""S. Mara"",""number"":14,""pos"":""F""},{""id"":369885,""name"":""J. Sebas"",""number"":40,""pos"":""F""},{""id"":325594,""name"":""F. Lemaréchal"",""number"":6,""pos"":""M""},{""id"":356520,""name"":""Ó. Perea"",""number"":20,""pos"":""F""},{""id"":438752,""name"":""P. Diong"",""number"":17,""pos"":""M""},{""id"":2850,""name"":""K. Johnsson"",""number"":30,""pos"":""G""}]"
1213790,94,Rennes,True,3-4-2-1,J. Stéphan,11,9,"[{""id"":1897,""name"":""S. Mandanda"",""number"":30,""pos"":""G""},{""id"":30423,""name"":""H. Hateboer"",""number"":33,""pos"":""D""},{""id"":20916,""name"":""C. Wooh"",""number"":4,""pos"":""D""},{""id"":196187,""name"":""A. Seidu"",""number"":36,""pos"":""D""},{""id"":180731,""name"":""L. Assignon"",""number"":22,""pos"":""M""},{""id"":21153,""name"":""B. Santamaría"",""number"":8,""pos"":""M""},{""id"":37236,""name"":""A. Matusiwa"",""number"":6,""pos"":""M""},{""id"":162267,""name"":""A. Truffert"",""number"":3,""pos"":""M""},{""id"":21497,""name"":""L. Blas"",""number"":11,""pos"":""F""},{""id"":263177,""name"":""A. Grønbæk"",""number"":7,""pos"":""F""},{""id"":147831,""name"":""A. Kalimuendo"",""number"":9,""pos"":""F""}]","[{""id"":85041,""name"":""A. Gouiri"",""number"":10,""pos"":""F""},{""id"":331678,""name"":""H. Meister"",""number"":19,""pos"":""F""},{""id"":328074,""name"":""J. James"",""number"":17,""pos"":""M""},{""id"":18967,""name"":""L. Østigård"",""number"":55,""pos"":""D""},{""id"":20706,""name"":""G. Gallon"",""number"":23,""pos"":""G""},{""id"":438281,""name"":""A. Nagida"",""number"":18,""pos"":""D""},{""id"":237249,""name"":""M. Faye"",""number"":15,""pos"":""D""},{""id"":343792,""name"":""D. Cissé"",""number"":38,""pos"":""M""},{""id"":152418,""name"":""N. Ahamada"",""number"":32,""pos"":""M""}]"
1213790,116,Lens,False,3-4-1-2,W. Still,11,9,"[{""id"":21628,""name"":""B. Samba"",""number"":30,""pos"":""G""},{""id"":21635,""name"":""J. Gradit"",""number"":24,""pos"":""D""},{""id"":360114,""name"":""A. Khusanov"",""number"":25,""pos"":""D""},{""id"":6231,""name"":""F. Medina"",""number"":14,""pos"":""D""},{""id"":3007,""name"":""P. Frankowski"",""number"":29,""pos"":""M""},{""id"":22261,""name"":""A. Thomasson"",""number"":28,""pos"":""M""},{""id"":270509,""name"":""A. Diouf"",""number"":18,""pos"":""M""},{""id"":237191,""name"":""J. Chávez"",""number"":13,""pos"":""M""},{""id"":129169,""name"":""A. Zaroury"",""number"":21,""pos"":""F""},{""id"":20761,""name"":""F. Sotoca"",""number"":7,""pos"":""F""},{""id"":326073,""name"":""R. Labeau Lascary"",""number"":36,""pos"":""F""}]","[{""id"":237232,""name"":""H. Ojediran"",""number"":15,""pos"":""M""},{""id"":21715,""name"":""W. Saïd"",""number"":22,""pos"":""F""},{""id"":31318,""name"":""M'Bala Nzola"",""number"":8,""pos"":""F""},{""id"":21146,""name"":""A. Fulgini"",""number"":11,""pos"":""M""},{""id"":2483,""name"":""D. Machado"",""number"":3,""pos"":""D""},{""id"":21568,""name"":""R. Aguilar"",""number"":2,""pos"":""D""},{""id"":22166,""name"":""M. Sarr"",""number"":20,""pos"":""D""},{""id"":277003,""name"":""N. El Aynaoui"",""number"":23,""pos"":""M""},{""id"":22220,""name"":""H. Koffi"",""number"":16,""pos"":""G""}]"
1213785,93,Reims,True,4-3-3,L. Elsner,11,9,"[{""id"":20566,""name"":""Y. Diouf"",""number"":94,""pos"":""G""},{""id"":8451,""name"":""Aurélio Buta"",""number"":23,""pos"":""D""},{""id"":19546,""name"":""C. Kipré"",""number"":21,""pos"":""D""},{""id"":135068,""name"":""E. Agbadou"",""number"":5,""pos"":""D""},{""id"":47530,""name"":""Sergio Akieme"",""number"":18,""pos"":""D""},{""id"":343351,""name"":""V. Atangana Edoa"",""number"":6,""pos"":""M""},{""id"":384489,""name"":""Y. Fofana"",""number"":71,""pos"":""M""},{""id"":3080,""name"":""M. Munetsi"",""number"":15,""pos"":""M""},{""id"":1942,""name"":""J. Ito"",""number"":7,""pos"":""F""},{""id"":334429,""name"":""O. Diakité"",""number"":22,""pos"":""F""},{""id"":33321,""name"":""K. Nakamura"",""number"":17,""pos"":""F""}]","[{""id"":389322,""name"":""N. Sangui"",""number"":55,""pos"":""D""},{""id"":8966,""name"":""T. Teuma"",""number"":10,""pos"":""M""},{""id"":145476,""name"":""R. Khadra"",""number"":14,""pos"":""M""},{""id"":352990,""name"":""A. Salama"",""number"":11,""pos"":""F""},{""id"":8474,""name"":""T. De Smet"",""number"":25,""pos"":""D""},{""id"":21080,""name"":""A. Olliero"",""number"":20,""pos"":""G""},{""id"":1300,""name"":""M. Daramy"",""number"":9,""pos"":""F""},{""id"":386481,""name"":""M. Diakhon"",""number"":67,""pos"":""F""},{""id"":265865,""name"":""K. Henry"",""number"":44,""pos"":""D""}]"
1213785,85,Paris Saint Germain,False,4-3-3,Luis Enrique,11,9,"[{""id"":2068,""name"":""M. Safonov"",""number"":39,""pos"":""G""},{""id"":336657,""name"":""W. Zaïre-Emery"",""number"":33,""pos"":""D""},{""id"":257,""name"":""Marquinhos"",""number"":5,""pos"":""D""},{""id"":16367,""name"":""W. Pacho"",""number"":51,""pos"":""D""},{""id"":307835,""name"":""Beraldo"",""number"":35,""pos"":""D""},{""id"":927,""name"":""Lee Kang-In"",""number"":19,""pos"":""M""},{""id"":128384,""name"":""Vitinha"",""number"":17,""pos"":""M""},{""id"":335051,""name"":""João Neves"",""number"":87,""pos"":""M""},{""id"":21104,""name"":""R. Kolo Muani"",""number"":23,""pos"":""F""},{""id"":343027,""name"":""D. Doué"",""number"":14,""pos"":""F""},{""id"":161904,""name"":""B. Barcola"",""number"":29,""pos"":""F""}]","[{""id"":153,""name"":""O. Dembélé"",""number"":10,""pos"":""F""},{""id"":328,""name"":""Fabián Ruiz"",""number"":8,""pos"":""M""},{""id"":263482,""name"":""Nuno Mendes"",""number"":25,""pos"":""D""},{""id"":409216,""name"":""S. Mayulu"",""number"":24,""pos"":""M""},{""id"":198,""name"":""M. Škriniar"",""number"":37,""pos"":""D""},{""id"":446249,""name"":""I. Mbaye"",""number"":49,""pos"":""F""},{""id"":441284,""name"":""N. El Hannach"",""number"":45,""pos"":""D""},{""id"":386285,""name"":""Y. Zague"",""number"":42,""pos"":""D""},{""id"":162473,""name"":""Arnau Tenas"",""number"":80,""pos"":""G""}]"
1213791,91,Monaco,True,4-4-2,A. Hütter,11,9,"[{""id"":7313,""name"":""P. Köhn"",""number"":16,""pos"":""G""},{""id"":231,""name"":""J. Teze"",""number"":4,""pos"":""D""},{""id"":30504,""name"":""W. Singo"",""number"":17,""pos"":""D""},{""id"":261,""name"":""T. Kehrer"",""number"":5,""pos"":""D""},{""id"":10316,""name"":""Caio Henrique"",""number"":12,""pos"":""D""},{""id"":1101,""name"":""T. Minamino"",""number"":18,""pos"":""M""},{""id"":326176,""name"":""S. Magassa"",""number"":88,""pos"":""M""},{""id"":374058,""name"":""L. Camara"",""number"":15,""pos"":""M""},{""id"":109,""name"":""A. Golovin"",""number"":10,""pos"":""M""},{""id"":138835,""name"":""F. Balogun"",""number"":9,""pos"":""F""},{""id"":395040,""name"":""G. Ilenikhena"",""number"":21,""pos"":""F""}]","[{""id"":343320,""name"":""E. Ben Seghir"",""number"":7,""pos"":""M""},{""id"":2810,""name"":""D. Zakaria"",""number"":6,""pos"":""M""},{""id"":274300,""name"":""M. Akliouche"",""number"":11,""pos"":""M""},{""id"":81,""name"":""K. Diatta"",""number"":27,""pos"":""M""},{""id"":162991,""name"":""E. Matazo"",""number"":8,""pos"":""M""},{""id"":371916,""name"":""C. Mawissa"",""number"":13,""pos"":""D""},{""id"":274296,""name"":""Y. Lienard"",""number"":50,""pos"":""G""},{""id"":421,""name"":""B. Embolo"",""number"":36,""pos"":""F""},{""id"":47480,""name"":""M. Salisu"",""number"":22,""pos"":""D""}]"
1213791,111,Le Havre,False,3-5-1-1,D. Digard,11,9,"[{""id"":24011,""name"":""A. Desmas"",""number"":30,""pos"":""G""},{""id"":174927,""name"":""A. Sangante"",""number"":93,""pos"":""D""},{""id"":20576,""name"":""Y. Salmier"",""number"":22,""pos"":""D""},{""id"":64255,""name"":""G. Lloris"",""number"":4,""pos"":""D""},{""id"":2336,""name"":""L. Nego"",""number"":7,""pos"":""M""},{""id"":1212,""name"":""D. Kuzyaev"",""number"":14,""pos"":""M""},{""id"":21103,""name"":""A. Touré"",""number"":94,""pos"":""M""},{""id"":284071,""name"":""O. Targhalline"",""number"":5,""pos"":""M""},{""id"":20836,""name"":""C. Opéri"",""number"":27,""pos"":""M""},{""id"":174937,""name"":""Y. Kechta"",""number"":8,""pos"":""F""},{""id"":174915,""name"":""J. Casimir"",""number"":10,""pos"":""F""}]","[{""id"":289304,""name"":""A. Joujou"",""number"":21,""pos"":""F""},{""id"":128342,""name"":""R. Ndiaye"",""number"":19,""pos"":""M""},{""id"":156465,""name"":""I. Soumaré"",""number"":45,""pos"":""F""},{""id"":343317,""name"":""S. Ngoura"",""number"":77,""pos"":""F""},{""id"":15783,""name"":""E. Sabbi"",""number"":11,""pos"":""F""},{""id"":646,""name"":""M. Gorgelin"",""number"":1,""pos"":""G""},{""id"":23637,""name"":""Y. Zouaoui"",""number"":18,""pos"":""D""},{""id"":22266,""name"":""S. Grandsir"",""number"":29,""pos"":""F""},{""id"":162067,""name"":""T. Pembélé"",""number"":32,""pos"":""D""}]"
1213787,77,Angers,True,4-2-3-1,A. Dujeux,11,9,"[{""id"":64190,""name"":""Y. Fofana"",""number"":30,""pos"":""G""},{""id"":20850,""name"":""C. Arcus"",""number"":2,""pos"":""D""},{""id"":385569,""name"":""E. Biumla"",""number"":24,""pos"":""D""},{""id"":21381,""name"":""J. Lefort"",""number"":21,""pos"":""D""},{""id"":41146,""name"":""F. Hanin"",""number"":26,""pos"":""D""},{""id"":103,""name"":""J. Aholou"",""number"":6,""pos"":""M""},{""id"":20554,""name"":""H. Belkebla"",""number"":93,""pos"":""M""},{""id"":21618,""name"":""J. Allevinah"",""number"":18,""pos"":""M""},{""id"":20692,""name"":""H. Abdelli"",""number"":10,""pos"":""M""},{""id"":3177,""name"":""F. El Melali"",""number"":28,""pos"":""M""},{""id"":284072,""name"":""B. Dieng"",""number"":99,""pos"":""F""}]","[{""id"":421875,""name"":""S. Cherif"",""number"":11,""pos"":""F""},{""id"":174708,""name"":""Y. Belkhdim"",""number"":14,""pos"":""M""},{""id"":3175,""name"":""Z. Ferhat"",""number"":20,""pos"":""M""},{""id"":163004,""name"":""E. Lepaul"",""number"":19,""pos"":""F""},{""id"":174660,""name"":""L. Raolisoa"",""number"":27,""pos"":""D""},{""id"":3234,""name"":""A. Bamba"",""number"":25,""pos"":""D""},{""id"":174973,""name"":""M. Zinga"",""number"":16,""pos"":""G""},{""id"":21145,""name"":""P. Capelle"",""number"":15,""pos"":""M""},{""id"":3379,""name"":""C. Hountondji"",""number"":22,""pos"":""D""}]"
1213787,83,Nantes,False,4-2-3-1,A. Kombouare,11,9,"[{""id"":30393,""name"":""A. Lafont"",""number"":1,""pos"":""G""},{""id"":22134,""name"":""K. Amian"",""number"":98,""pos"":""D""},{""id"":20545,""name"":""J. Castelletto"",""number"":21,""pos"":""D""},{""id"":21088,""name"":""N. Pallois"",""number"":4,""pos"":""D""},{""id"":20655,""name"":""J. Duverne"",""number"":2,""pos"":""D""},{""id"":10036,""name"":""Douglas Augusto"",""number"":6,""pos"":""M""},{""id"":93671,""name"":""Pedro Chirivella"",""number"":5,""pos"":""M""},{""id"":3084,""name"":""T. Kadewere"",""number"":10,""pos"":""M""},{""id"":193952,""name"":""J. Lepenant"",""number"":8,""pos"":""M""},{""id"":2781,""name"":""M. Simon"",""number"":27,""pos"":""M""},{""id"":161622,""name"":""M. Abline"",""number"":39,""pos"":""F""}]","[{""id"":21570,""name"":""N. Cozza"",""number"":3,""pos"":""D""},{""id"":18599,""name"":""S. Thomas"",""number"":22,""pos"":""M""},{""id"":2668,""name"":""Mostafa Mohamed"",""number"":31,""pos"":""F""},{""id"":3240,""name"":""J. Gbamin"",""number"":17,""pos"":""M""},{""id"":388779,""name"":""D. Assoumani"",""number"":59,""pos"":""M""},{""id"":15684,""name"":""P. Carlgren"",""number"":30,""pos"":""G""},{""id"":386438,""name"":""M. Acapandié"",""number"":41,""pos"":""D""},{""id"":443674,""name"":""L. Leroux"",""number"":66,""pos"":""M""},{""id"":343359,""name"":""N. Zézé"",""number"":44,""pos"":""D""}]"
1213788,82,Montpellier,True,4-2-3-1,M. Der Zakarian,11,9,"[{""id"":21565,""name"":""D. Bertaud"",""number"":16,""pos"":""G""},{""id"":3336,""name"":""F. Sacko"",""number"":77,""pos"":""D""},{""id"":999,""name"":""B. Omeragić"",""number"":27,""pos"":""D""},{""id"":20661,""name"":""M. Sagnan"",""number"":5,""pos"":""D""},{""id"":333118,""name"":""L. Mincarelli"",""number"":21,""pos"":""D""},{""id"":387120,""name"":""R. Nzingoula"",""number"":19,""pos"":""M""},{""id"":326088,""name"":""K. Fayad"",""number"":22,""pos"":""M""},{""id"":22097,""name"":""A. Nordin"",""number"":7,""pos"":""M""},{""id"":21443,""name"":""T. Savanier"",""number"":11,""pos"":""M""},{""id"":395760,""name"":""Y. Issoufou"",""number"":39,""pos"":""M""},{""id"":57446,""name"":""A. Adams"",""number"":8,""pos"":""F""}]","[{""id"":113581,""name"":""T. Coulibaly"",""number"":70,""pos"":""M""},{""id"":179399,""name"":""E. Tchato"",""number"":29,""pos"":""D""},{""id"":3335,""name"":""K. Kouyaté"",""number"":4,""pos"":""D""},{""id"":20866,""name"":""B. Touré"",""number"":20,""pos"":""M""},{""id"":22102,""name"":""W. Khazri"",""number"":10,""pos"":""F""},{""id"":48636,""name"":""G. Barès"",""number"":15,""pos"":""M""},{""id"":21566,""name"":""B. Lecomte"",""number"":40,""pos"":""G""},{""id"":369676,""name"":""T. Chennahi"",""number"":44,""pos"":""M""},{""id"":342228,""name"":""S. Džodić"",""number"":45,""pos"":""M""}]"
1213788,108,Auxerre,False,5-4-1,C. Pélissier,11,9,"[{""id"":20542,""name"":""D. Léon"",""number"":16,""pos"":""G""},{""id"":285,""name"":""K. Hoever"",""number"":23,""pos"":""D""},{""id"":162466,""name"":""S. Diomandé"",""number"":20,""pos"":""D""},{""id"":41300,""name"":""Jubal"",""number"":4,""pos"":""D""},{""id"":20206,""name"":""G. Osho"",""number"":3,""pos"":""D""},{""id"":191189,""name"":""C. Akpa"",""number"":92,""pos"":""D""},{""id"":31057,""name"":""H. Traoré"",""number"":25,""pos"":""M""},{""id"":21010,""name"":""E. Owusu"",""number"":42,""pos"":""M""},{""id"":323625,""name"":""K. Danois"",""number"":27,""pos"":""M""},{""id"":90617,""name"":""L. Sinayoko"",""number"":17,""pos"":""M""},{""id"":20782,""name"":""F. Ayé"",""number"":19,""pos"":""F""}]","[{""id"":20586,""name"":""R. Raveloson"",""number"":97,""pos"":""M""},{""id"":20732,""name"":""G. Perrin"",""number"":10,""pos"":""F""},{""id"":32940,""name"":""A. Onaiwu"",""number"":45,""pos"":""F""},{""id"":51293,""name"":""T. Bair"",""number"":9,""pos"":""F""},{""id"":191392,""name"":""P. Joly"",""number"":26,""pos"":""D""},{""id"":21143,""name"":""T. Pellenard"",""number"":5,""pos"":""D""},{""id"":193681,""name"":""T. De Percin"",""number"":40,""pos"":""G""},{""id"":38754,""name"":""E. Maddy"",""number"":11,""pos"":""F""},{""id"":30748,""name"":""A. Dioussé"",""number"":18,""pos"":""M""}]"
1213786,106,Stade Brestois 29,True,4-3-1-2,E. Roy,11,9,"[{""id"":36878,""name"":""M. Bizot"",""number"":40,""pos"":""G""},{""id"":422595,""name"":""L. Zogbé"",""number"":12,""pos"":""D""},{""id"":85914,""name"":""J. Le Cardinal"",""number"":25,""pos"":""D""},{""id"":203483,""name"":""A. Ndiaye"",""number"":3,""pos"":""D""},{""id"":3333,""name"":""M. Haïdara"",""number"":22,""pos"":""D""},{""id"":20780,""name"":""Mathias Pereira Lage"",""number"":26,""pos"":""M""},{""id"":20558,""name"":""H. Magnetti"",""number"":8,""pos"":""M""},{""id"":22258,""name"":""J. Martin"",""number"":28,""pos"":""M""},{""id"":326068,""name"":""K. Doumbia"",""number"":9,""pos"":""M""},{""id"":375000,""name"":""I. Salah"",""number"":34,""pos"":""F""},{""id"":41323,""name"":""Mama Baldé"",""number"":14,""pos"":""F""}]","[{""id"":22264,""name"":""L. Ajorque"",""number"":19,""pos"":""F""},{""id"":84082,""name"":""R. Faivre"",""number"":21,""pos"":""M""},{""id"":277191,""name"":""A. Sima"",""number"":17,""pos"":""F""},{""id"":24147,""name"":""M. Camara"",""number"":45,""pos"":""M""},{""id"":1901,""name"":""J. Amavi"",""number"":23,""pos"":""D""},{""id"":20546,""name"":""B. Chardonnet"",""number"":5,""pos"":""D""},{""id"":21248,""name"":""G. Coudert"",""number"":30,""pos"":""G""},{""id"":162568,""name"":""S. Coulibaly"",""number"":44,""pos"":""D""},{""id"":22247,""name"":""K. Lala"",""number"":7,""pos"":""D""}]"
