fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_formation_stability_5,home_recent_formations_count,home_api_possession_5,home_api_yellow_cards_5,home_api_red_cards_5,home_api_shots_on_goal_for_5,home_api_shots_on_goal_against_5,home_api_total_shots_for_5,home_api_total_shots_against_5,home_api_expected_goals_for_5,home_api_expected_goals_against_5,home_api_corners_for_5,home_api_corners_against_5,away_formation_stability_5,away_recent_formations_count,away_api_possession_5,away_api_yellow_cards_5,away_api_red_cards_5,away_api_shots_on_goal_for_5,away_api_shots_on_goal_against_5,away_api_total_shots_for_5,away_api_total_shots_against_5,away_api_expected_goals_for_5,away_api_expected_goals_against_5,away_api_corners_for_5,away_api_corners_against_5,api_shots_on_goal_diff_5,api_total_shots_diff_5,api_expected_goals_diff_5,api_corners_diff_5,api_possession_diff_5,formation_stability_diff_5
1387756,2025-10-05 13:00:00+00:00,61,2025,80,Lyon,96,Toulouse,1,2,FT,4-2-3-1,3-4-3,4-2-3-1 vs 3-4-3,4,3,1,0.8,2,55.2,2.0,0.5,5.2,2.8,12.0,12.6,1.97,1.234,5.6,3.8,0.6,3,41.4,2.6,0.5,4.6,3.6,12.4,13.4,1.748,1.6019999999999999,3.8,6.0,0.6000000000000005,-0.40000000000000036,0.22199999999999998,1.7999999999999998,13.800000000000004,0.20000000000000007
1387754,2025-10-05 15:15:00+00:00,61,2025,111,Le Havre,94,Rennes,2,2,FT,4-3-3,3-5-2,4-3-3 vs 3-5-2,4,3,1,0.6,3,51.2,2.2,0.0,3.8,3.4,12.6,7.4,1.568,0.9480000000000001,4.4,3.0,1.0,1,56.8,1.8,0.6666666666666666,3.8,5.0,12.8,13.8,1.2579999999999998,1.8259999999999998,5.2,3.2,0.0,-0.20000000000000107,0.3100000000000003,-0.7999999999999998,-5.599999999999994,-0.4
1387758,2025-10-05 15:15:00+00:00,61,2025,91,Monaco,84,Nice,2,2,FT,4-2-3-1,3-4-3,4-2-3-1 vs 3-4-3,10,5,5,0.4,4,51.2,2.8,0.3333333333333333,3.2,3.6,10.4,13.2,1.8059999999999998,1.8699999999999999,5.0,5.0,0.8,2,55.8,2.4,0.0,5.2,5.4,14.8,12.4,1.522,1.738,5.8,3.0,-2.0,-4.4,0.2839999999999998,-0.7999999999999998,-4.599999999999994,-0.4
1387760,2025-10-05 15:15:00+00:00,61,2025,95,Strasbourg,77,Angers,5,0,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,4,1,3,0.4,4,46.8,2.4,1.0,4.0,4.4,10.6,13.0,1.7,1.33,4.6,4.6,0.4,4,37.6,1.5,,3.0,4.8,8.8,13.6,1.08,1.6780000000000002,3.8,6.8,1.0,1.799999999999999,0.6199999999999999,0.7999999999999998,9.199999999999996,0.0
1387755,2025-10-05 18:45:00+00:00,61,2025,79,Lille,85,Paris Saint Germain,1,1,FT,4-3-3,4-3-3,4-3-3 vs 4-3-3,2,7,-5,1.0,1,59.0,2.6,0.0,4.6,3.0,17.8,8.2,2.3980000000000006,1.5239999999999998,7.2,4.0,0.8,2,72.4,0.75,,6.2,2.6,15.0,9.8,1.596,1.0939999999999999,6.2,3.6,-1.6000000000000005,2.8000000000000007,0.8020000000000005,1.0,-13.400000000000006,0.19999999999999996
1387767,2025-10-17 18:45:00+00:00,61,2025,85,Paris Saint Germain,95,Strasbourg,3,3,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,4,4,0,0.8,2,68.0,0.8,,6.4,3.2,14.2,11.0,1.5260000000000002,1.176,4.8,4.2,0.4,4,50.2,2.4,1.0,5.6,4.2,11.2,12.2,2.29,1.3059999999999998,3.6,4.4,0.8000000000000007,3.0,-0.7639999999999998,1.1999999999999997,17.799999999999997,0.4
1387766,2025-10-18 15:00:00+00:00,61,2025,84,Nice,80,Lyon,3,2,FT,3-4-3,4-2-3-1,3-4-3 vs 4-2-3-1,5,3,2,0.6,3,51.6,2.6,1.0,4.4,5.0,13.4,14.0,1.364,2.032,6.2,3.4,0.8,2,58.4,2.2,0.5,4.2,3.0,12.0,13.2,1.65,1.3579999999999999,6.4,4.2,0.20000000000000018,1.4000000000000004,-0.2859999999999998,-0.20000000000000018,-6.799999999999997,-0.20000000000000007
1387761,2025-10-18 17:00:00+00:00,61,2025,77,Angers,91,Monaco,1,1,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,4,7,-3,0.4,3,41.2,1.6,,3.2,6.4,9.2,13.0,1.096,2.2540000000000004,4.8,4.8,0.4,3,54.4,2.6,0.25,4.2,3.8,13.2,11.4,2.152,1.516,5.6,4.8,-1.0,-4.0,-1.056,-0.7999999999999998,-13.199999999999996,0.0
1387764,2025-10-18 19:05:00+00:00,61,2025,81,Marseille,111,Le Havre,6,2,FT,4-2-3-1,4-4-2,4-2-3-1 vs 4-4-2,4,2,2,0.8,2,53.6,3.0,0.5,5.8,2.8,13.2,9.4,1.7799999999999998,1.074,5.4,4.2,0.4,3,48.4,1.8,0.0,3.0,3.4,11.0,8.0,1.5319999999999998,0.9560000000000001,3.6,3.8,2.8,2.1999999999999993,0.248,1.8000000000000003,5.200000000000003,0.4
1387762,2025-10-19 13:00:00+00:00,61,2025,116,Lens,114,Paris FC,2,1,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,5,4,1,1.0,1,42.8,2.8,0.6666666666666666,5.0,3.0,15.2,14.4,2.028,1.3900000000000001,5.6,5.0,0.6,2,56.2,1.2,0.5,4.8,4.4,14.4,12.8,1.8439999999999999,1.7440000000000002,5.0,4.8,0.20000000000000018,0.7999999999999989,0.18400000000000016,0.5999999999999996,-13.400000000000006,0.4
1387763,2025-10-19 15:15:00+00:00,61,2025,97,Lorient,106,Stade Brestois 29,3,3,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,5,3,2,1.0,1,39.4,3.2,0.5,3.6,5.0,9.0,12.6,1.16,2.032,2.4,5.8,0.6,2,42.0,1.4,0.5,4.6,4.0,13.4,15.0,1.75,1.7,5.0,7.4,-0.9999999999999996,-4.4,-0.5900000000000001,-2.6,-2.6000000000000014,0.4
1387768,2025-10-19 15:15:00+00:00,61,2025,94,Rennes,108,Auxerre,2,2,FT,3-5-2,5-4-1,3-5-2 vs 5-4-1,2,3,-1,1.0,1,58.4,2.2,0.0,4.2,4.0,13.8,11.4,1.464,1.56,5.6,3.2,0.8,2,44.2,2.4,0.6666666666666666,2.4,4.2,11.8,10.4,0.9039999999999999,1.282,4.8,4.4,1.8000000000000003,2.0,0.56,0.7999999999999998,14.199999999999996,0.19999999999999996
1387769,2025-10-19 15:15:00+00:00,61,2025,96,Toulouse,112,Metz,4,0,FT,3-4-3,3-4-2-1,3-4-3 vs 3-4-2-1,3,3,0,0.6,3,38.2,3.2,0.5,4.6,3.8,14.0,12.8,1.7280000000000002,1.6420000000000001,4.2,5.8,0.6,2,50.4,0.75,1.0,2.2,6.0,8.4,16.2,1.268,2.3920000000000003,4.6,6.2,2.3999999999999995,5.6,0.4600000000000002,-0.39999999999999947,-12.199999999999996,0.0
1387765,2025-10-19 18:45:00+00:00,61,2025,83,Nantes,79,Lille,0,2,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,3,4,-1,0.6,2,46.0,1.4,,2.4,5.6,10.4,15.6,0.99,1.482,3.6,6.6,0.8,2,56.6,2.6,0.0,5.0,3.8,16.0,10.4,1.9440000000000002,1.5739999999999998,6.2,4.4,-2.6,-5.6,-0.9540000000000002,-2.6,-10.600000000000001,-0.20000000000000007
1387777,2025-10-24 18:45:00+00:00,61,2025,114,Paris FC,83,Nantes,1,2,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,4,3,1,0.6,2,57.4,1.4,1.0,3.6,4.6,11.4,12.2,1.3059999999999998,1.7019999999999995,2.8,5.8,0.6,2,44.8,1.4,,2.4,5.8,11.2,17.4,0.9840000000000002,1.866,4.0,6.6,1.2000000000000002,0.20000000000000107,0.3219999999999996,-1.2000000000000002,12.600000000000001,0.0
1387772,2025-10-25 15:00:00+00:00,61,2025,106,Stade Brestois 29,85,Paris Saint Germain,0,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,2,2,0,0.8,2,45.6,1.2,0.0,5.0,3.4,13.2,11.4,1.8519999999999999,1.142,5.2,5.4,0.8,2,67.0,1.2,,6.6,3.4,15.8,10.6,1.536,1.162,4.2,3.4,-1.5999999999999996,-2.6000000000000014,0.31599999999999984,1.0,-21.4,0.0
1387776,2025-10-25 17:00:00+00:00,61,2025,91,Monaco,96,Toulouse,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,7,4,3,0.4,4,57.4,2.6,0.3333333333333333,4.2,3.6,13.0,12.2,2.1399999999999997,1.546,5.0,5.8,0.8,2,40.6,3.4,0.3333333333333333,4.8,2.6,14.4,10.6,1.7920000000000003,1.134,4.2,4.6,-0.5999999999999996,-1.4000000000000004,0.3479999999999994,0.7999999999999998,16.799999999999997,-0.4
1387773,2025-10-25 19:05:00+00:00,61,2025,116,Lens,81,Marseille,2,1,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,3,4,-1,1.0,1,37.8,3.0,1.0,3.6,3.2,11.4,14.4,1.556,1.278,4.8,5.4,0.8,2,60.0,3.0,0.0,7.6,2.2,15.8,7.4,2.464,0.562,5.0,2.6,-3.9999999999999996,-4.4,-0.9079999999999999,-0.20000000000000018,-22.200000000000003,0.19999999999999996
1387774,2025-10-26 14:00:00+00:00,61,2025,79,Lille,112,Metz,6,1,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,5,6,-1,0.8,2,57.4,2.8,0.0,3.8,4.0,16.6,10.8,1.766,1.3639999999999999,6.4,4.8,0.8,2,53.4,0.75,1.0,2.2,5.6,6.0,14.6,0.916,2.258,3.6,4.4,1.5999999999999996,10.600000000000001,0.85,2.8000000000000003,4.0,0.0
1387770,2025-10-26 16:15:00+00:00,61,2025,77,Angers,97,Lorient,2,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,3,6,-3,0.4,3,42.2,1.6,,2.4,5.8,10.4,12.2,1.204,2.338,6.6,4.0,1.0,1,41.2,3.2,0.5,4.6,3.6,10.2,10.2,1.1,1.652,2.8,4.6,-2.1999999999999997,0.20000000000000107,0.10399999999999987,3.8,1.0,-0.6
1387771,2025-10-26 16:15:00+00:00,61,2025,108,Auxerre,111,Le Havre,0,1,FT,3-4-2-1,4-1-3-2,3-4-2-1 vs 4-1-3-2,2,1,1,1.0,1,42.4,2.4,0.6666666666666666,2.4,5.0,10.4,13.4,1.0699999999999998,1.5919999999999999,3.4,5.0,0.4,4,45.4,2.0,0.5,2.0,5.0,10.2,10.2,1.116,1.668,3.8,3.2,0.3999999999999999,0.20000000000000107,-0.04600000000000026,-0.3999999999999999,-3.0,0.6
1387778,2025-10-26 16:15:00+00:00,61,2025,94,Rennes,84,Nice,1,2,FT,4-4-2,3-4-1-2,4-4-2 vs 3-4-1-2,0,5,-5,1.0,1,56.2,2.0,0.0,4.2,3.4,14.6,10.8,1.578,1.616,5.4,3.4,0.4,3,46.0,2.0,1.0,4.6,4.8,13.0,17.4,1.3579999999999999,2.198,5.4,6.6,-0.39999999999999947,1.5999999999999996,0.2200000000000002,0.0,10.200000000000003,0.6
1387775,2025-10-26 19:45:00+00:00,61,2025,80,Lyon,95,Strasbourg,2,1,FT,4-3-3,3-5-2,4-3-3 vs 3-5-2,3,6,-3,0.8,2,60.6,2.2,1.0,4.4,3.4,14.2,13.2,1.72,1.3239999999999998,7.8,3.6,0.4,4,44.6,2.4,1.0,6.2,5.2,11.2,14.0,2.3960000000000004,1.452,2.8,4.0,-1.7999999999999998,3.0,-0.6760000000000004,5.0,16.0,0.4
1387779,2025-10-29 18:00:00+00:00,61,2025,111,Le Havre,106,Stade Brestois 29,1,0,FT,3-1-4-2,4-3-3,3-1-4-2 vs 4-3-3,1,2,-1,0.4,4,45.0,2.2,1.0,2.6,4.2,10.0,11.2,1.174,1.5180000000000002,4.2,5.0,1.0,1,41.4,1.4,,3.8,4.2,10.2,13.6,1.6619999999999997,1.246,4.4,6.6,-1.1999999999999997,-0.1999999999999993,-0.48799999999999977,-0.20000000000000018,3.6000000000000014,-0.6
1387780,2025-10-29 18:00:00+00:00,61,2025,97,Lorient,85,Paris Saint Germain,1,1,FT,5-4-1,4-3-3,5-4-1 vs 4-3-3,6,3,3,1.0,1,48.2,2.8,0.0,5.2,2.8,14.0,8.6,1.4700000000000002,1.386,4.0,2.8,0.8,2,68.4,1.2,,7.0,3.2,16.6,10.0,1.736,1.254,4.8,3.2,-1.7999999999999998,-2.6000000000000014,-0.2659999999999998,-0.7999999999999998,-20.200000000000003,0.19999999999999996
1387782,2025-10-29 18:00:00+00:00,61,2025,112,Metz,116,Lens,2,0,FT,4-1-4-1,3-4-2-1,4-1-4-1 vs 3-4-2-1,7,3,4,0.8,2,50.0,1.25,1.0,2.0,7.2,6.2,17.2,0.8320000000000001,2.388,4.4,5.2,1.0,1,37.6,3.2,1.0,4.0,2.6,10.8,15.0,1.684,1.1960000000000002,5.0,6.2,-2.0,-4.6000000000000005,-0.8519999999999999,-0.5999999999999996,12.399999999999999,-0.19999999999999996
1387784,2025-10-29 18:00:00+00:00,61,2025,84,Nice,79,Lille,2,0,FT,3-4-1-2,4-2-3-1,3-4-1-2 vs 4-2-3-1,7,4,3,0.4,3,42.6,2.0,1.0,3.6,5.6,10.8,18.4,1.154,2.396,4.6,7.2,0.8,2,55.8,3.0,,5.2,4.0,17.2,11.0,1.9080000000000001,1.4600000000000002,6.4,5.2,-1.6,-6.399999999999999,-0.7540000000000002,-1.8000000000000007,-13.199999999999996,-0.4
1387781,2025-10-29 20:05:00+00:00,61,2025,81,Marseille,77,Angers,2,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,3,3,0.6,2,59.4,3.0,0.0,6.6,3.0,16.2,8.2,2.144,0.8940000000000001,4.6,3.4,0.4,3,40.6,1.6,,2.4,5.6,9.8,15.0,0.9359999999999999,2.394,6.2,4.4,4.199999999999999,6.399999999999999,1.2080000000000002,-1.6000000000000005,18.799999999999997,0.19999999999999996
1387783,2025-10-29 20:05:00+00:00,61,2025,83,Nantes,91,Monaco,3,5,FT,4-3-3,3-1-4-2,4-3-3 vs 3-1-4-2,4,7,-3,0.6,2,43.0,1.8,,2.4,4.8,10.6,16.4,1.014,1.754,3.6,6.8,0.4,4,54.8,2.0,0.5,4.6,3.6,13.2,12.4,2.4720000000000004,1.548,3.8,5.8,-2.1999999999999997,-2.5999999999999996,-1.4580000000000004,-0.19999999999999973,-11.799999999999997,0.19999999999999996
1387785,2025-10-29 20:05:00+00:00,61,2025,114,Paris FC,80,Lyon,3,3,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,4,3,1,0.6,3,60.2,1.4,,3.4,3.6,12.8,9.8,1.234,1.3679999999999999,4.2,5.0,0.6,2,59.8,1.8,0.0,4.0,2.8,14.2,10.0,1.7120000000000002,0.984,7.8,3.0,-0.6000000000000001,-1.3999999999999986,-0.4780000000000002,-3.5999999999999996,0.4000000000000057,0.0
1387786,2025-10-29 20:05:00+00:00,61,2025,95,Strasbourg,108,Auxerre,3,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,4,1,0.4,4,45.2,2.8,1.0,5.2,5.6,10.8,13.6,2.2220000000000004,1.656,2.4,4.2,0.8,2,46.0,2.2,0.5,2.6,5.2,11.4,12.6,1.058,1.4959999999999998,5.0,4.4,2.6,-0.5999999999999996,1.1640000000000004,-2.6,-0.7999999999999972,-0.4
1387787,2025-10-29 20:05:00+00:00,61,2025,96,Toulouse,94,Rennes,2,2,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,3,3,0,0.6,2,43.8,3.4,0.0,4.4,2.6,14.6,9.4,1.7659999999999996,1.308,4.0,3.6,0.8,2,58.2,2.6,0.0,4.6,3.0,13.8,10.8,1.488,1.42,5.8,3.2,-0.1999999999999993,0.7999999999999989,0.2779999999999996,-1.7999999999999998,-14.400000000000006,-0.20000000000000007
1387794,2025-11-01 16:00:00+00:00,61,2025,85,Paris Saint Germain,84,Nice,1,0,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,1,7,-6,1.0,1,70.4,1.4,,7.6,3.4,17.2,9.2,1.9,1.072,5.8,2.2,0.6,2,36.6,2.0,1.0,3.6,5.4,8.2,20.4,1.042,2.188,3.6,9.4,3.9999999999999996,9.0,0.8579999999999999,2.1999999999999997,33.800000000000004,0.4
1387792,2025-11-01 18:00:00+00:00,61,2025,91,Monaco,114,Paris FC,0,1,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,7,4,3,0.4,4,56.6,3.2,0.5,5.2,4.0,13.8,14.4,2.6339999999999995,1.44,3.6,5.0,0.8,2,58.4,2.4,1.0,2.8,3.6,11.4,9.6,1.038,1.142,4.2,5.0,2.4000000000000004,2.4000000000000004,1.5959999999999994,-0.6000000000000001,-1.7999999999999972,-0.4
1387788,2025-11-01 20:05:00+00:00,61,2025,108,Auxerre,81,Marseille,0,1,FT,5-4-1,3-5-2,5-4-1 vs 3-5-2,3,7,-4,0.6,2,45.2,2.2,0.0,2.6,6.4,11.4,13.6,0.994,1.842,5.0,4.4,0.8,2,64.8,2.75,0.0,7.6,3.2,16.6,8.2,2.1820000000000004,0.968,3.8,3.8,-5.0,-5.200000000000001,-1.1880000000000004,1.2000000000000002,-19.599999999999994,-0.20000000000000007
1387795,2025-11-02 14:00:00+00:00,61,2025,94,Rennes,95,Strasbourg,4,1,FT,3-5-2,3-4-2-1,3-5-2 vs 3-4-2-1,1,4,-3,0.8,2,55.8,2.8,0.0,4.8,3.0,14.4,10.6,1.53,1.308,6.6,3.4,0.6,3,50.2,2.0,1.0,6.2,4.6,12.8,11.2,2.558,1.422,2.8,4.0,-1.4000000000000004,1.5999999999999996,-1.0279999999999998,3.8,5.599999999999994,0.20000000000000007
1387790,2025-11-02 16:15:00+00:00,61,2025,116,Lens,97,Lorient,3,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,1,6,-5,1.0,1,40.8,3.4,0.6666666666666666,3.2,3.4,9.8,14.8,1.24,1.5,5.2,4.6,0.8,2,44.6,1.6,0.0,4.8,4.0,13.4,9.0,1.2740000000000002,1.19,3.6,3.2,-1.5999999999999996,-3.5999999999999996,-0.03400000000000025,1.6,-3.8000000000000043,0.19999999999999996
1387791,2025-11-02 16:15:00+00:00,61,2025,79,Lille,77,Angers,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,5,4,1,0.8,2,57.0,3.0,,5.4,3.6,18.0,9.6,1.7260000000000002,1.106,7.0,4.8,0.6,3,42.2,1.4,,3.2,5.8,10.2,14.0,0.9080000000000001,2.2980000000000005,6.4,3.2,2.2,7.800000000000001,0.8180000000000001,0.5999999999999996,14.799999999999997,0.20000000000000007
1387793,2025-11-02 16:15:00+00:00,61,2025,83,Nantes,112,Metz,0,2,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,4,8,-4,0.8,2,44.0,2.0,,2.6,5.8,11.0,18.6,0.916,2.342,3.0,6.6,0.6,3,47.8,2.0,1.0,2.8,6.4,7.8,16.0,1.084,1.952,3.8,5.4,-0.19999999999999973,3.2,-0.16800000000000004,-0.7999999999999998,-3.799999999999997,0.20000000000000007
1387796,2025-11-02 16:15:00+00:00,61,2025,96,Toulouse,111,Le Havre,0,0,FT,3-4-2-1,4-1-3-2,3-4-2-1 vs 4-1-3-2,3,1,2,0.6,2,42.8,2.6,0.0,4.6,3.4,15.0,10.4,1.61,1.474,4.2,4.6,0.4,4,42.2,1.8,1.0,2.8,3.8,10.0,11.2,0.882,1.3860000000000001,4.0,4.8,1.7999999999999998,5.0,0.7280000000000001,0.20000000000000018,0.5999999999999943,0.19999999999999996
1387789,2025-11-02 19:45:00+00:00,61,2025,106,Stade Brestois 29,80,Lyon,0,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,1,4,-3,0.8,2,44.6,1.8,,3.2,4.0,9.6,12.0,1.366,0.982,4.2,6.2,0.6,2,56.0,1.8,0.5,3.8,3.0,12.4,10.2,1.6,0.8720000000000001,6.8,3.0,-0.5999999999999996,-2.8000000000000007,-0.23399999999999999,-2.5999999999999996,-11.399999999999999,0.20000000000000007
1387804,2025-11-07 19:45:00+00:00,61,2025,114,Paris FC,94,Rennes,0,1,FT,5-4-1,3-5-2,5-4-1 vs 3-5-2,3,2,1,0.8,2,56.2,2.6,1.0,2.4,2.8,10.6,9.4,0.8400000000000001,1.072,3.6,4.6,0.8,2,50.6,2.4,,5.6,3.0,14.2,12.0,1.762,1.42,6.2,3.6,-3.1999999999999997,-3.5999999999999996,-0.9219999999999999,-2.6,5.600000000000001,0.0
1387801,2025-11-08 16:00:00+00:00,61,2025,81,Marseille,106,Stade Brestois 29,3,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,1,5,0.6,3,63.0,2.75,0.5,6.2,3.8,14.6,8.2,1.8820000000000001,0.93,3.6,3.4,0.8,2,46.0,1.8,0.0,3.2,4.0,10.8,10.6,1.352,0.9259999999999999,5.8,4.4,3.0,3.799999999999999,0.53,-2.1999999999999997,17.0,-0.20000000000000007
1387798,2025-11-08 18:00:00+00:00,61,2025,111,Le Havre,83,Nantes,1,1,FT,4-1-3-2,4-3-3,4-1-3-2 vs 4-3-3,1,4,-3,0.4,4,43.6,1.8,1.0,3.0,4.2,9.8,13.4,1.0879999999999999,1.5160000000000002,3.2,6.0,0.6,2,43.6,1.6,,3.0,5.8,11.8,17.4,0.786,2.19,3.8,7.4,0.0,-2.0,0.3019999999999998,-0.5999999999999996,0.0,-0.19999999999999996
1387803,2025-11-08 20:05:00+00:00,61,2025,91,Monaco,116,Lens,1,4,FT,3-1-4-2,3-4-2-1,3-1-4-2 vs 3-4-2-1,6,0,6,0.6,3,57.0,3.2,0.0,5.0,2.6,14.8,12.4,2.572,1.214,3.4,5.0,1.0,1,45.8,3.2,0.5,4.0,3.6,9.0,14.4,1.45,1.6260000000000001,5.8,4.2,1.0,5.800000000000001,1.122,-2.4,11.200000000000003,-0.4
1387799,2025-11-09 14:00:00+00:00,61,2025,97,Lorient,96,Toulouse,1,1,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,3,2,0.8,2,43.6,1.6,,3.8,4.8,12.0,9.8,1.2420000000000002,1.424,4.4,3.8,0.6,2,42.8,2.4,0.0,3.6,3.6,14.6,9.8,1.414,1.442,6.0,4.2,0.19999999999999973,-2.5999999999999996,-0.1719999999999997,-1.5999999999999996,0.8000000000000043,0.20000000000000007
1387797,2025-11-09 16:15:00+00:00,61,2025,77,Angers,108,Auxerre,2,0,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,1,5,-4,0.8,2,40.0,1.2,,3.0,6.0,9.2,15.6,0.8860000000000001,2.3939999999999997,4.6,4.2,0.6,2,48.2,2.4,0.5,2.8,5.2,10.8,11.8,1.0859999999999999,1.5919999999999999,4.6,4.0,0.20000000000000018,-1.6000000000000014,-0.19999999999999973,0.0,-8.200000000000003,0.20000000000000007
1387802,2025-11-09 16:15:00+00:00,61,2025,112,Metz,84,Nice,2,1,FT,4-2-3-1,3-4-1-2,4-2-3-1 vs 3-4-1-2,5,4,1,0.4,4,46.8,2.25,1.0,4.2,6.8,9.2,17.2,1.258,2.06,4.0,5.8,0.4,3,32.4,2.0,1.0,3.0,6.4,7.0,23.4,0.9460000000000001,2.278,2.8,10.6,1.2000000000000002,2.1999999999999993,0.31199999999999994,1.2000000000000002,14.399999999999999,0.0
1387805,2025-11-09 16:15:00+00:00,61,2025,95,Strasbourg,79,Lille,2,0,FT,3-4-1-2,4-2-3-1,3-4-1-2 vs 4-2-3-1,5,5,0,0.8,2,54.0,1.8,1.0,6.4,4.0,15.0,10.6,2.606,1.488,2.8,4.4,0.8,2,57.0,2.4,,5.6,3.4,18.2,9.8,1.8399999999999999,1.076,8.2,4.4,0.8000000000000007,-3.1999999999999993,0.766,-5.3999999999999995,-3.0,0.0
1387800,2025-11-09 19:45:00+00:00,61,2025,80,Lyon,85,Paris Saint Germain,2,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,7,4,3,0.8,2,56.8,1.0,0.6666666666666666,3.8,3.0,12.2,10.0,1.536,0.876,6.4,4.8,1.0,1,72.6,1.8,,7.6,3.2,19.8,7.8,2.004,1.0260000000000002,7.0,1.4,-3.8,-7.600000000000001,-0.46799999999999997,-0.5999999999999996,-15.799999999999997,-0.19999999999999996
1387811,2025-11-21 19:45:00+00:00,61,2025,84,Nice,81,Marseille,1,5,FT,3-4-3,4-2-3-1,3-4-3 vs 4-2-3-1,5,5,0,0.6,3,35.8,2.2,,3.4,5.6,7.4,21.2,0.906,1.998,2.0,10.6,0.6,3,63.4,2.2,0.5,5.8,4.0,14.2,8.2,2.032,1.046,4.0,3.0,-2.4,-6.799999999999999,-1.126,-2.0,-27.6,0.0
1387808,2025-11-22 16:00:00+00:00,61,2025,116,Lens,95,Strasbourg,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,2,3,-1,1.0,1,47.2,2.2,0.0,5.6,4.4,11.6,14.0,2.0,1.85,6.2,4.8,0.6,3,49.2,2.2,0.5,4.4,4.6,12.4,10.8,1.8739999999999999,1.48,2.6,4.2,1.1999999999999993,-0.8000000000000007,0.1260000000000001,3.6,-2.0,0.4
1387813,2025-11-22 18:00:00+00:00,61,2025,94,Rennes,91,Monaco,4,1,FT,3-5-2,3-4-2-1,3-5-2 vs 3-4-2-1,2,3,-1,0.8,2,48.8,2.4,,5.6,3.4,14.4,14.0,1.69,1.4740000000000002,7.2,4.6,0.6,2,53.8,3.2,1.0,5.0,4.6,14.0,14.6,2.542,1.616,3.2,4.4,0.5999999999999996,0.40000000000000036,-0.8519999999999999,4.0,-5.0,0.20000000000000007
1387812,2025-11-22 20:05:00+00:00,61,2025,85,Paris Saint Germain,111,Le Havre,3,0,FT,4-3-3,4-1-3-2,4-3-3 vs 4-1-3-2,4,1,3,1.0,1,74.6,2.0,0.0,7.4,3.0,18.2,7.8,1.988,1.034,7.0,1.8,0.6,3,48.0,2.2,1.0,3.4,4.0,11.2,12.6,0.9339999999999999,1.336,4.2,5.8,4.0,7.0,1.054,2.8,26.599999999999994,0.4
1387806,2025-11-23 14:00:00+00:00,61,2025,108,Auxerre,80,Lyon,0,0,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,6,8,-2,0.4,3,47.0,2.2,1.0,3.4,5.4,9.6,12.2,0.884,1.642,4.8,4.2,0.8,2,48.6,2.0,0.75,3.6,3.2,11.4,9.0,1.4400000000000002,0.924,5.8,4.8,-0.20000000000000018,-1.8000000000000007,-0.5560000000000002,-1.0,-1.6000000000000014,-0.4
1387807,2025-11-23 16:15:00+00:00,61,2025,106,Stade Brestois 29,112,Metz,3,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,2,5,-3,0.8,2,43.0,1.6,0.0,2.6,5.4,8.2,13.2,1.198,1.5879999999999999,3.8,5.0,0.4,4,49.0,2.2,1.0,4.4,5.8,10.2,15.2,1.542,1.7079999999999997,4.4,5.6,-1.8000000000000003,-2.0,-0.3440000000000001,-0.6000000000000005,-6.0,0.4
