fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_formation_stability_5,home_recent_formations_count,home_api_possession_5,home_api_yellow_cards_5,home_api_red_cards_5,home_api_shots_on_goal_for_5,home_api_shots_on_goal_against_5,home_api_total_shots_for_5,home_api_total_shots_against_5,home_api_expected_goals_for_5,home_api_expected_goals_against_5,home_api_corners_for_5,home_api_corners_against_5,away_formation_stability_5,away_recent_formations_count,away_api_possession_5,away_api_yellow_cards_5,away_api_red_cards_5,away_api_shots_on_goal_for_5,away_api_shots_on_goal_against_5,away_api_total_shots_for_5,away_api_total_shots_against_5,away_api_expected_goals_for_5,away_api_expected_goals_against_5,away_api_corners_for_5,away_api_corners_against_5,api_shots_on_goal_diff_5,api_total_shots_diff_5,api_expected_goals_diff_5,api_corners_diff_5,api_possession_diff_5,formation_stability_diff_5,home_injury_impact_score,away_injury_impact_score,injury_impact_diff,home_likely_starter_injuries_count,away_likely_starter_injuries_count,likely_starter_injuries_diff,home_points_before,away_points_before,home_rank_before,away_rank_before,home_goal_diff_before,away_goal_diff_before,home_matches_played_before,away_matches_played_before,matchday_estimate,remaining_matches_estimate,home_title_pressure,away_title_pressure,home_europe_pressure,away_europe_pressure,home_relegation_pressure,away_relegation_pressure,home_midtable_flag,away_midtable_flag,home_total_motivation_score,away_total_motivation_score,motivation_diff,match_context_label
1387778,2025-10-26 16:15:00+00:00,61,2025,94,Rennes,84,Nice,1,2,FT,4-4-2,3-4-1-2,4-4-2 vs 3-4-1-2,0,5,-5,1.0,1,56.2,2.0,0.0,4.2,3.4,14.6,10.8,1.578,1.616,5.4,3.4,0.4,3,46.0,2.0,1.0,4.6,4.8,13.0,17.4,1.358,2.198,5.4,6.6,-0.3999999999999994,1.5999999999999996,0.2200000000000002,0.0,10.200000000000005,0.6,0.0,2.5,-2.5,0,0,0,11,11,9,10,-1,-2,8,8,9,25,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,low_stakes
1387775,2025-10-26 19:45:00+00:00,61,2025,80,Lyon,95,Strasbourg,2,1,FT,4-3-3,3-5-2,4-3-3 vs 3-5-2,3,6,-3,0.8,2,60.6,2.2,1.0,4.4,3.4,14.2,13.2,1.72,1.3239999999999998,7.8,3.6,0.4,4,44.6,2.4,1.0,6.2,5.2,11.2,14.0,2.3960000000000004,1.452,2.8,4.0,-1.7999999999999998,3.0,-0.6760000000000004,5.0,16.0,0.4,1.5,3.0,-1.5,0,0,0,15,16,7,6,3,7,8,8,9,25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387779,2025-10-29 18:00:00+00:00,61,2025,111,Le Havre,106,Stade Brestois 29,1,0,FT,3-1-4-2,4-3-3,3-1-4-2 vs 4-3-3,1,2,-1,0.4,4,45.0,2.2,1.0,2.6,4.2,10.0,11.2,1.174,1.5180000000000002,4.2,5.0,1.0,1,41.4,1.4,,3.8,4.2,10.2,13.6,1.6619999999999997,1.246,4.4,6.6,-1.1999999999999995,-0.1999999999999993,-0.4879999999999997,-0.2000000000000001,3.6000000000000014,-0.6,0.5,1.0,-0.5,0,0,0,9,9,14,12,-5,-3,9,9,10,24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387780,2025-10-29 18:00:00+00:00,61,2025,97,Lorient,85,Paris Saint Germain,1,1,FT,5-4-1,4-3-3,5-4-1 vs 4-3-3,6,3,3,1.0,1,48.2,2.8,0.0,5.2,2.8,14.0,8.6,1.4700000000000002,1.386,4.0,2.8,0.8,2,68.4,1.2,,7.0,3.2,16.6,10.0,1.736,1.254,4.8,3.2,-1.7999999999999998,-2.6000000000000014,-0.2659999999999998,-0.7999999999999998,-20.200000000000003,0.1999999999999999,3.0,1.5,1.5,0,0,0,8,20,16,1,-9,11,9,9,10,24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387782,2025-10-29 18:00:00+00:00,61,2025,112,Metz,116,Lens,2,0,FT,4-1-4-1,3-4-2-1,4-1-4-1 vs 3-4-2-1,7,3,4,0.8,2,50.0,1.25,1.0,2.0,7.2,6.2,17.2,0.8320000000000001,2.388,4.4,5.2,1.0,1,37.6,3.2,1.0,4.0,2.6,10.8,15.0,1.684,1.1960000000000002,5.0,6.2,-2.0,-4.6000000000000005,-0.8519999999999999,-0.5999999999999996,12.4,-0.1999999999999999,3.5,1.5,2.0,0,0,0,2,19,18,2,-20,6,9,9,10,24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387784,2025-10-29 18:00:00+00:00,61,2025,84,Nice,79,Lille,2,0,FT,3-4-1-2,4-2-3-1,3-4-1-2 vs 4-2-3-1,7,4,3,0.4,3,42.6,2.0,1.0,3.6,5.6,10.8,18.4,1.154,2.396,4.6,7.2,0.8,2,55.8,3.0,,5.2,4.0,17.2,11.0,1.908,1.4600000000000002,6.4,5.2,-1.6,-6.399999999999999,-0.7540000000000002,-1.8000000000000007,-13.199999999999996,-0.4,3.5,2.0,1.5,0,0,0,14,17,8,5,-1,11,9,9,10,24,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387781,2025-10-29 20:05:00+00:00,61,2025,81,Marseille,77,Angers,2,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,3,3,0.6,2,59.4,3.0,0.0,6.6,3.0,16.2,8.2,2.144,0.8940000000000001,4.6,3.4,0.4,3,40.6,1.6,,2.4,5.6,9.8,15.0,0.936,2.394,6.2,4.4,4.199999999999999,6.399999999999999,1.2080000000000002,-1.6000000000000003,18.8,0.1999999999999999,3.0,1.5,1.5,0,0,0,18,9,3,15,13,-6,9,9,10,24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387783,2025-10-29 20:05:00+00:00,61,2025,83,Nantes,91,Monaco,3,5,FT,4-3-3,3-1-4-2,4-3-3 vs 3-1-4-2,4,7,-3,0.6,2,43.0,1.8,,2.4,4.8,10.6,16.4,1.014,1.754,3.6,6.8,0.4,4,54.8,2.0,0.5,4.6,3.6,13.2,12.4,2.4720000000000004,1.548,3.8,5.8,-2.2,-2.6,-1.4580000000000004,-0.1999999999999997,-11.799999999999995,0.1999999999999999,2.0,3.5,-1.5,0,0,0,9,17,14,6,-3,5,9,9,10,24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387785,2025-10-29 20:05:00+00:00,61,2025,114,Paris FC,80,Lyon,3,3,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,4,3,1,0.6,3,60.2,1.4,,3.4,3.6,12.8,9.8,1.234,1.368,4.2,5.0,0.6,2,59.8,1.8,0.0,4.0,2.8,14.2,10.0,1.7120000000000002,0.984,7.8,3.0,-0.6000000000000001,-1.3999999999999986,-0.4780000000000002,-3.6,0.4000000000000057,0.0,2.0,1.5,0.5,0,0,0,10,18,12,5,-3,4,9,9,10,24,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387786,2025-10-29 20:05:00+00:00,61,2025,95,Strasbourg,108,Auxerre,3,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,4,1,0.4,4,45.2,2.8,1.0,5.2,5.6,10.8,13.6,2.2220000000000004,1.656,2.4,4.2,0.8,2,46.0,2.2,0.5,2.6,5.2,11.4,12.6,1.058,1.4959999999999998,5.0,4.4,2.6,-0.5999999999999996,1.1640000000000004,-2.6,-0.7999999999999972,-0.4,2.5,2.0,0.5,0,0,0,16,7,8,17,6,-6,9,9,10,24,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387787,2025-10-29 20:05:00+00:00,61,2025,96,Toulouse,94,Rennes,2,2,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,3,3,0,0.6,2,43.8,3.4,0.0,4.4,2.6,14.6,9.4,1.7659999999999996,1.308,4.0,3.6,0.8,2,58.2,2.6,0.0,4.6,3.0,13.8,10.8,1.488,1.42,5.8,3.2,-0.1999999999999993,0.7999999999999989,0.2779999999999996,-1.7999999999999998,-14.400000000000006,-0.2,1.5,1.5,0.0,0,0,0,13,11,9,11,2,-2,9,9,10,24,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,low_stakes
1387794,2025-11-01 16:00:00+00:00,61,2025,85,Paris Saint Germain,84,Nice,1,0,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,1,7,-6,1.0,1,70.4,1.4,,7.6,3.4,17.2,9.2,1.9,1.072,5.8,2.2,0.6,2,36.6,2.0,1.0,3.6,5.4,8.2,20.4,1.042,2.188,3.6,9.4,4.0,9.0,0.8579999999999999,2.2,33.800000000000004,0.4,0.5,3.5,-3.0,0,0,0,21,17,1,8,11,1,10,10,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387792,2025-11-01 18:00:00+00:00,61,2025,91,Monaco,114,Paris FC,0,1,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,7,4,3,0.4,4,56.6,3.2,0.5,5.2,4.0,13.8,14.4,2.6339999999999995,1.44,3.6,5.0,0.8,2,58.4,2.4,1.0,2.8,3.6,11.4,9.6,1.038,1.142,4.2,5.0,2.4000000000000004,2.4000000000000004,1.5959999999999994,-0.6000000000000001,-1.7999999999999972,-0.4,3.5,2.0,1.5,0,0,0,20,11,2,12,7,-3,10,10,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387788,2025-11-01 20:05:00+00:00,61,2025,108,Auxerre,81,Marseille,0,1,FT,5-4-1,3-5-2,5-4-1 vs 3-5-2,3,7,-4,0.6,2,45.2,2.2,0.0,2.6,6.4,11.4,13.6,0.994,1.842,5.0,4.4,0.8,2,64.8,2.75,0.0,7.6,3.2,16.6,8.2,2.1820000000000004,0.968,3.8,3.8,-5.0,-5.200000000000001,-1.1880000000000004,1.2000000000000002,-19.599999999999994,-0.2,1.5,3.5,-2.0,0,0,0,7,19,17,3,-9,13,10,10,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387795,2025-11-02 14:00:00+00:00,61,2025,94,Rennes,95,Strasbourg,4,1,FT,3-5-2,3-4-2-1,3-5-2 vs 3-4-2-1,1,4,-3,0.8,2,55.8,2.8,0.0,4.8,3.0,14.4,10.6,1.53,1.308,6.6,3.4,0.6,3,50.2,2.0,1.0,6.2,4.6,12.8,11.2,2.558,1.422,2.8,4.0,-1.4000000000000004,1.5999999999999996,-1.0279999999999998,3.8,5.599999999999994,0.2,0.5,2.0,-1.5,0,0,0,12,19,11,4,-2,9,10,10,11,23,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387790,2025-11-02 16:15:00+00:00,61,2025,116,Lens,97,Lorient,3,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,1,6,-5,1.0,1,40.8,3.4,0.6666666666666666,3.2,3.4,9.8,14.8,1.24,1.5,5.2,4.6,0.8,2,44.6,1.6,0.0,4.8,4.0,13.4,9.0,1.2740000000000002,1.19,3.6,3.2,-1.5999999999999996,-3.6,-0.0340000000000002,1.6,-3.800000000000004,0.1999999999999999,0.5,3.0,-2.5,0,0,0,19,9,6,16,4,-9,10,10,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387791,2025-11-02 16:15:00+00:00,61,2025,79,Lille,77,Angers,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,5,4,1,0.8,2,57.0,3.0,,5.4,3.6,18.0,9.6,1.7260000000000002,1.106,7.0,4.8,0.6,3,42.2,1.4,,3.2,5.8,10.2,14.0,0.908,2.2980000000000005,6.4,3.2,2.2,7.800000000000001,0.8180000000000001,0.5999999999999996,14.799999999999995,0.2,2.5,2.0,0.5,0,0,0,17,10,7,13,9,-6,10,10,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387793,2025-11-02 16:15:00+00:00,61,2025,83,Nantes,112,Metz,0,2,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,4,8,-4,0.8,2,44.0,2.0,,2.6,5.8,11.0,18.6,0.916,2.342,3.0,6.6,0.6,3,47.8,2.0,1.0,2.8,6.4,7.8,16.0,1.084,1.952,3.8,5.4,-0.1999999999999997,3.2,-0.168,-0.7999999999999998,-3.799999999999997,0.2,2.0,4.0,-2.0,0,0,0,9,5,15,18,-5,-18,10,10,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387796,2025-11-02 16:15:00+00:00,61,2025,96,Toulouse,111,Le Havre,0,0,FT,3-4-2-1,4-1-3-2,3-4-2-1 vs 4-1-3-2,3,1,2,0.6,2,42.8,2.6,0.0,4.6,3.4,15.0,10.4,1.61,1.474,4.2,4.6,0.4,4,42.2,1.8,1.0,2.8,3.8,10.0,11.2,0.882,1.386,4.0,4.8,1.7999999999999998,5.0,0.7280000000000001,0.2000000000000001,0.5999999999999943,0.1999999999999999,1.5,0.5,1.0,0,0,0,14,12,10,12,2,-4,10,10,11,23,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,low_stakes
1387789,2025-11-02 19:45:00+00:00,61,2025,106,Stade Brestois 29,80,Lyon,0,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,1,4,-3,0.8,2,44.6,1.8,,3.2,4.0,9.6,12.0,1.366,0.982,4.2,6.2,0.6,2,56.0,1.8,0.5,3.8,3.0,12.4,10.2,1.6,0.8720000000000001,6.8,3.0,-0.5999999999999996,-2.8000000000000007,-0.2339999999999999,-2.6,-11.4,0.2,0.5,2.0,-1.5,0,0,0,9,19,14,7,-4,4,10,10,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387804,2025-11-07 19:45:00+00:00,61,2025,114,Paris FC,94,Rennes,0,1,FT,5-4-1,3-5-2,5-4-1 vs 3-5-2,3,2,1,0.8,2,56.2,2.6,1.0,2.4,2.8,10.6,9.4,0.8400000000000001,1.072,3.6,4.6,0.8,2,50.6,2.4,,5.6,3.0,14.2,12.0,1.762,1.42,6.2,3.6,-3.2,-3.6,-0.922,-2.6,5.600000000000001,0.0,1.5,1.0,0.5,0,0,0,14,15,11,10,-2,1,11,11,12,22,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,low_stakes
1387801,2025-11-08 16:00:00+00:00,61,2025,81,Marseille,106,Stade Brestois 29,3,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,1,5,0.6,3,63.0,2.75,0.5,6.2,3.8,14.6,8.2,1.882,0.93,3.6,3.4,0.8,2,46.0,1.8,0.0,3.2,4.0,10.8,10.6,1.352,0.926,5.8,4.4,3.0,3.799999999999999,0.53,-2.2,17.0,-0.2,3.0,0.5,2.5,0,0,0,22,10,2,13,14,-4,11,11,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387798,2025-11-08 18:00:00+00:00,61,2025,111,Le Havre,83,Nantes,1,1,FT,4-1-3-2,4-3-3,4-1-3-2 vs 4-3-3,1,4,-3,0.4,4,43.6,1.8,1.0,3.0,4.2,9.8,13.4,1.088,1.5160000000000002,3.2,6.0,0.6,2,43.6,1.6,,3.0,5.8,11.8,17.4,0.786,2.19,3.8,7.4,0.0,-2.0,0.3019999999999998,-0.5999999999999996,0.0,-0.1999999999999999,0.5,2.0,-1.5,0,0,0,13,9,12,15,-4,-7,11,11,12,22,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387803,2025-11-08 20:05:00+00:00,61,2025,91,Monaco,116,Lens,1,4,FT,3-1-4-2,3-4-2-1,3-1-4-2 vs 3-4-2-1,6,0,6,0.6,3,57.0,3.2,0.0,5.0,2.6,14.8,12.4,2.572,1.214,3.4,5.0,1.0,1,45.8,3.2,0.5,4.0,3.6,9.0,14.4,1.45,1.626,5.8,4.2,1.0,5.800000000000001,1.122,-2.4,11.200000000000005,-0.4,3.0,0.0,3.0,0,0,0,20,22,5,3,6,7,11,11,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387799,2025-11-09 14:00:00+00:00,61,2025,97,Lorient,96,Toulouse,1,1,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,3,2,0.8,2,43.6,1.6,,3.8,4.8,12.0,9.8,1.2420000000000002,1.424,4.4,3.8,0.6,2,42.8,2.4,0.0,3.6,3.6,14.6,9.8,1.414,1.442,6.0,4.2,0.1999999999999997,-2.6,-0.1719999999999997,-1.5999999999999996,0.8000000000000043,0.2,2.5,1.5,1.0,0,0,0,9,15,16,10,-12,2,11,11,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387797,2025-11-09 16:15:00+00:00,61,2025,77,Angers,108,Auxerre,2,0,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,1,5,-4,0.8,2,40.0,1.2,,3.0,6.0,9.2,15.6,0.8860000000000001,2.394,4.6,4.2,0.6,2,48.2,2.4,0.5,2.8,5.2,10.8,11.8,1.086,1.592,4.6,4.0,0.2000000000000001,-1.6000000000000014,-0.1999999999999997,0.0,-8.200000000000003,0.2,0.5,2.5,-2.0,0,0,0,10,7,15,18,-7,-10,11,11,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387802,2025-11-09 16:15:00+00:00,61,2025,112,Metz,84,Nice,2,1,FT,4-2-3-1,3-4-1-2,4-2-3-1 vs 3-4-1-2,5,4,1,0.4,4,46.8,2.25,1.0,4.2,6.8,9.2,17.2,1.258,2.06,4.0,5.8,0.4,3,32.4,2.0,1.0,3.0,6.4,7.0,23.4,0.946,2.278,2.8,10.6,1.2000000000000002,2.2,0.3119999999999999,1.2000000000000002,14.4,0.0,2.5,2.0,0.5,0,0,0,8,17,17,9,-16,0,11,11,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387805,2025-11-09 16:15:00+00:00,61,2025,95,Strasbourg,79,Lille,2,0,FT,3-4-1-2,4-2-3-1,3-4-1-2 vs 4-2-3-1,5,5,0,0.8,2,54.0,1.8,1.0,6.4,4.0,15.0,10.6,2.606,1.488,2.8,4.4,0.8,2,57.0,2.4,,5.6,3.4,18.2,9.8,1.84,1.076,8.2,4.4,0.8000000000000007,-3.2,0.766,-5.4,-3.0,0.0,2.5,2.5,0.0,0,0,0,19,20,7,4,6,10,11,11,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387800,2025-11-09 19:45:00+00:00,61,2025,80,Lyon,85,Paris Saint Germain,2,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,7,4,3,0.8,2,56.8,1.0,0.6666666666666666,3.8,3.0,12.2,10.0,1.536,0.876,6.4,4.8,1.0,1,72.6,1.8,,7.6,3.2,19.8,7.8,2.004,1.0260000000000002,7.0,1.4,-3.8,-7.600000000000001,-0.4679999999999999,-0.5999999999999996,-15.799999999999995,-0.1999999999999999,3.5,2.0,1.5,0,0,0,20,24,6,3,4,12,11,11,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387811,2025-11-21 19:45:00+00:00,61,2025,84,Nice,81,Marseille,1,5,FT,3-4-3,4-2-3-1,3-4-3 vs 4-2-3-1,5,5,0,0.6,3,35.8,2.2,,3.4,5.6,7.4,21.2,0.906,1.998,2.0,10.6,0.6,3,63.4,2.2,0.5,5.8,4.0,14.2,8.2,2.032,1.046,4.0,3.0,-2.4,-6.799999999999999,-1.126,-2.0,-27.6,0.0,2.5,2.5,0.0,0,0,0,17,25,9,2,-1,17,12,12,13,21,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387808,2025-11-22 16:00:00+00:00,61,2025,116,Lens,95,Strasbourg,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,2,3,-1,1.0,1,47.2,2.2,0.0,5.6,4.4,11.6,14.0,2.0,1.85,6.2,4.8,0.6,3,49.2,2.2,0.5,4.4,4.6,12.4,10.8,1.874,1.48,2.6,4.2,1.1999999999999993,-0.8000000000000007,0.1260000000000001,3.6,-2.0,0.4,1.0,1.5,-0.5,0,0,0,25,22,3,4,10,8,12,12,13,21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387813,2025-11-22 18:00:00+00:00,61,2025,94,Rennes,91,Monaco,4,1,FT,3-5-2,3-4-2-1,3-5-2 vs 3-4-2-1,2,3,-1,0.8,2,48.8,2.4,,5.6,3.4,14.4,14.0,1.69,1.4740000000000002,7.2,4.6,0.6,2,53.8,3.2,1.0,5.0,4.6,14.0,14.6,2.542,1.616,3.2,4.4,0.5999999999999996,0.4000000000000003,-0.8519999999999999,4.0,-5.0,0.2,1.0,1.5,-0.5,0,0,0,18,20,8,6,2,3,12,12,13,21,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387812,2025-11-22 20:05:00+00:00,61,2025,85,Paris Saint Germain,111,Le Havre,3,0,FT,4-3-3,4-1-3-2,4-3-3 vs 4-1-3-2,4,1,3,1.0,1,74.6,2.0,0.0,7.4,3.0,18.2,7.8,1.988,1.034,7.0,1.8,0.6,3,48.0,2.2,1.0,3.4,4.0,11.2,12.6,0.934,1.336,4.2,5.8,4.0,7.0,1.054,2.8,26.599999999999994,0.4,2.0,0.5,1.5,0,0,0,27,14,3,12,13,-4,12,12,13,21,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387806,2025-11-23 14:00:00+00:00,61,2025,108,Auxerre,80,Lyon,0,0,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,6,8,-2,0.4,3,47.0,2.2,1.0,3.4,5.4,9.6,12.2,0.884,1.642,4.8,4.2,0.8,2,48.6,2.0,0.75,3.6,3.2,11.4,9.0,1.4400000000000002,0.924,5.8,4.8,-0.2000000000000001,-1.8000000000000007,-0.5560000000000002,-1.0,-1.6000000000000014,-0.4,3.0,4.0,-1.0,0,0,0,7,20,18,7,-12,3,12,12,13,21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387807,2025-11-23 16:15:00+00:00,61,2025,106,Stade Brestois 29,112,Metz,3,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,2,5,-3,0.8,2,43.0,1.6,0.0,2.6,5.4,8.2,13.2,1.198,1.588,3.8,5.0,0.4,4,49.0,2.2,1.0,4.4,5.8,10.2,15.2,1.542,1.7079999999999995,4.4,5.6,-1.8000000000000005,-2.0,-0.3440000000000001,-0.6000000000000005,-6.0,0.4,1.0,2.5,-1.5,0,0,0,10,11,15,14,-7,-15,12,12,13,21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387810,2025-11-23 16:15:00+00:00,61,2025,83,Nantes,97,Lorient,1,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,3,7,-4,0.8,2,40.8,2.0,,3.4,5.6,11.6,17.4,0.798,2.076,3.8,6.6,0.8,2,45.4,1.0,,3.6,4.8,12.4,9.0,1.32,1.484,4.6,4.4,-0.2000000000000001,-0.8000000000000007,-0.522,-0.7999999999999998,-4.600000000000001,0.0,1.5,3.5,-2.0,0,0,0,10,10,16,17,-7,-12,12,12,13,21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387814,2025-11-23 16:15:00+00:00,61,2025,96,Toulouse,77,Angers,0,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,4,1,3,0.8,2,46.6,2.6,0.0,3.4,3.4,13.0,9.2,1.4420000000000002,1.48,5.8,3.8,1.0,1,43.0,1.2,,3.8,4.6,10.0,14.4,0.954,1.588,4.2,4.4,-0.3999999999999999,3.0,0.4880000000000001,1.5999999999999996,3.6000000000000014,-0.1999999999999999,2.0,0.5,1.5,0,0,0,16,13,10,13,2,-5,12,12,13,21,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387809,2025-11-23 19:45:00+00:00,61,2025,79,Lille,114,Paris FC,4,2,FT,4-4-2,4-3-3,4-4-2 vs 4-3-3,5,5,0,1.0,1,61.0,2.8,1.0,5.8,2.8,17.6,7.4,1.766,0.99,8.4,3.6,0.6,3,54.8,3.4,1.0,2.8,2.8,12.6,9.8,1.032,1.028,5.0,5.4,3.0,5.000000000000002,0.734,3.4000000000000004,6.200000000000003,0.4,2.5,2.5,0.0,0,0,0,20,14,7,12,8,-3,12,12,13,21,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387820,2025-11-28 19:45:00+00:00,61,2025,112,Metz,94,Rennes,0,1,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,4,2,2,0.6,3,45.0,2.6,1.0,4.6,5.8,11.2,16.0,1.736,1.8220000000000005,4.6,5.8,0.8,2,48.4,2.2,0.0,6.0,3.2,14.0,15.2,2.022,1.4380000000000002,6.8,5.4,-1.4000000000000004,-2.8000000000000007,-0.2859999999999998,-2.2,-3.3999999999999986,-0.2,2.0,1.0,1.0,0,0,0,11,21,17,6,-16,5,13,13,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387821,2025-11-29 16:00:00+00:00,61,2025,91,Monaco,85,Paris Saint Germain,1,0,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,3,4,-1,0.6,2,52.2,3.0,1.0,4.8,5.8,14.4,14.8,2.432,2.0,3.8,3.2,1.0,1,73.4,2.0,0.0,7.8,2.4,20.2,7.8,2.146,0.842,7.4,2.4,-3.0,-5.799999999999999,0.286,-3.6000000000000005,-21.200000000000003,-0.4,1.5,2.0,-0.5,0,0,0,20,30,8,1,0,16,13,13,14,20,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387822,2025-11-29 18:00:00+00:00,61,2025,114,Paris FC,108,Auxerre,1,1,FT,4-4-1-1,4-3-3,4-4-1-1 vs 4-3-3,5,5,0,0.6,3,53.0,3.4,1.0,2.8,4.2,12.0,11.0,1.232,1.508,5.2,5.0,0.4,3,43.4,1.8,1.0,3.6,5.4,10.6,11.6,0.996,1.55,5.8,5.2,-0.8000000000000003,1.4000000000000004,0.2359999999999998,-0.5999999999999996,9.6,0.1999999999999999,2.5,2.5,0.0,0,0,0,14,8,12,18,-5,-12,13,13,14,20,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
