fixture_id,league_id,season,team_id,team_name,player_id,player_name,type,reason,date
1387712,61,2025,84,Nice,662,Tanguy Ndombele Alvaro,Missing Fixture,Pubalgia,2025-08-23T17:00:00+00:00
1387712,61,2025,108,Auxerre,335064,Nathan Buayi-Kiala,Missing Fixture,Cruciate ligament injury,2025-08-23T17:00:00+00:00
1387709,61,2025,94,Rennes,126757,Lilian Brassier,Missing Fixture,Injury to the ankle,2025-08-24T13:00:00+00:00
1387709,61,2025,94,Rennes,237249,Mikayil Faye,Missing Fixture,Injured Doubtful,2025-08-24T13:00:00+00:00
1387709,61,2025,94,Rennes,417830,Abdelhamid Ait Boudlal,Missing Fixture,Red card Suspended,2025-08-24T13:00:00+00:00
1387707,61,2025,111,Le Havre,20521,Thomas Delaine,Missing Fixture,Injured Doubtful,2025-08-24T15:15:00+00:00
1387707,61,2025,111,Le Havre,339633,Andy Elysee Logbo,Missing Fixture,Shoulder injury,2025-08-24T15:15:00+00:00
1387714,61,2025,83,Nantes,266200,Mayckel Lahdo,Missing Fixture,Injured Doubtful,2025-08-24T15:15:00+00:00
1387714,61,2025,95,Strasbourg,335056,Diego Moreira,Missing Fixture,Injured Doubtful,2025-08-24T15:15:00+00:00
1387714,61,2025,95,Strasbourg,395762,Mathis Amougou,Missing Fixture,Injured Doubtful,2025-08-24T15:15:00+00:00
1387715,61,2025,96,Toulouse,118345,Abu Francis,Missing Fixture,injured,2025-08-24T15:15:00+00:00
1387715,61,2025,96,Toulouse,489903,Ilyas Azizi,Missing Fixture,injured,2025-08-24T15:15:00+00:00
1387715,61,2025,96,Toulouse,334952,Rafik Messali,Missing Fixture,injured,2025-08-24T15:15:00+00:00
1387708,61,2025,79,Lille,264,Thomas Meunier,Missing Fixture,Injured Doubtful,2025-08-24T18:45:00+00:00
1387708,61,2025,79,Lille,18765,Andre Filipe Tavares Gomes,Missing Fixture,Injury,2025-08-24T18:45:00+00:00
1387708,61,2025,79,Lille,21483,Marc-Aurele Caillard,Missing Fixture,Injury,2025-08-24T18:45:00+00:00
1387708,61,2025,91,Monaco,421,Breel Donald Embolo,Missing Fixture,Injured Doubtful,2025-08-24T18:45:00+00:00
1387708,61,2025,79,Lille,99576,Osame Sahraoui,Missing Fixture,Injured Doubtful,2025-08-24T18:45:00+00:00
1387708,61,2025,91,Monaco,47480,Mohammed Salisu Abdul Karim,Missing Fixture,Injured Doubtful,2025-08-24T18:45:00+00:00
1387708,61,2025,91,Monaco,138835,Folarin Balogun,Missing Fixture,Injured Doubtful,2025-08-24T18:45:00+00:00
1387708,61,2025,79,Lille,318416,Marius Sivertsen Broholm,Missing Fixture,Injured Doubtful,2025-08-24T18:45:00+00:00
1387718,61,2025,116,Lens,237191,Jhoanner Stalin Chavez Quinter,Missing Fixture,Injured Doubtful,2025-08-29T18:45:00+00:00
1387719,61,2025,97,Lorient,437776,Abdoulaye Diagne Faye,Missing Fixture,Injured Doubtful,2025-08-30T15:00:00+00:00
1387719,61,2025,79,Lille,18765,Andre Filipe Tavares Gomes,Missing Fixture,Calf Injury,2025-08-30T15:00:00+00:00
1387719,61,2025,79,Lille,21483,Marc-Aurele Caillard,Missing Fixture,Elbow Injury,2025-08-30T15:00:00+00:00
1387719,61,2025,79,Lille,48392,Edon Zhegrova,Missing Fixture,Adductor problems,2025-08-30T15:00:00+00:00
1387719,61,2025,79,Lille,99576,Osame Sahraoui,Missing Fixture,Injured Doubtful,2025-08-30T15:00:00+00:00
1387719,61,2025,97,Lorient,23363,Noah Cadiou,Missing Fixture,Injured Doubtful,2025-08-30T15:00:00+00:00
1387722,61,2025,108,Auxerre,20542,Donovan Leon,Missing Fixture,Red card Suspended,2025-08-30T17:00:00+00:00
1387722,61,2025,83,Nantes,20654,Fabien Centonze,Missing Fixture,Injured Doubtful,2025-08-30T17:00:00+00:00
1387722,61,2025,83,Nantes,266200,Mayckel Lahdo,Missing Fixture,Injured Doubtful,2025-08-30T17:00:00+00:00
1387722,61,2025,108,Auxerre,162466,Sinaly Diomande,Missing Fixture,injured,2025-08-30T17:00:00+00:00
1387722,61,2025,108,Auxerre,319919,Oussama El Azzouzi,Missing Fixture,Strain in the thigh and glutea,2025-08-30T17:00:00+00:00
1387722,61,2025,108,Auxerre,335064,Nathan Buayi-Kiala,Missing Fixture,Cruciate ligament injury,2025-08-30T17:00:00+00:00
1387724,61,2025,85,Paris Saint Germain,262,Kimpembe Presnel,Missing Fixture,Injured Doubtful,2025-08-30T19:05:00+00:00
1387724,61,2025,85,Paris Saint Germain,1622,Gianluigi Donnarumma,Missing Fixture,Injury,2025-08-30T19:05:00+00:00
1387724,61,2025,96,Toulouse,25533,Niklas Schmidt,Missing Fixture,Ruptured cruciate ligament,2025-08-30T19:05:00+00:00
1387724,61,2025,85,Paris Saint Germain,483,Khvicha Kvaratskhelia,Missing Fixture,Injured Doubtful,2025-08-30T19:05:00+00:00
1387724,61,2025,96,Toulouse,118345,Abu Francis,Missing Fixture,Injured Doubtful,2025-08-30T19:05:00+00:00
1387724,61,2025,85,Paris Saint Germain,409216,Senny Mayulu,Missing Fixture,adductor injury,2025-08-30T19:05:00+00:00
1387724,61,2025,96,Toulouse,489903,Ilyas Azizi,Missing Fixture,Ruptured cruciate ligament,2025-08-30T19:05:00+00:00
1387724,61,2025,96,Toulouse,334952,Rafik Messali,Missing Fixture,Injured Doubtful,2025-08-30T19:05:00+00:00
1387716,61,2025,94,Rennes,24147,Mahdi Camara,Missing Fixture,Red card Suspended,2025-08-31T13:00:00+00:00
1387716,61,2025,77,Angers,20692,Himad Abdelli,Missing Fixture,Back Injury,2025-08-31T13:00:00+00:00
1387716,61,2025,94,Rennes,126757,Lilian Brassier,Missing Fixture,Injury to the ankle,2025-08-31T13:00:00+00:00
1387716,61,2025,94,Rennes,20916,Christopher Wooh,Missing Fixture,Red card Suspended,2025-08-31T13:00:00+00:00
1387716,61,2025,94,Rennes,417830,Abdelhamid Ait Boudlal,Missing Fixture,Red card Suspended,2025-08-31T13:00:00+00:00
1387717,61,2025,84,Nice,22163,Dante Bonfim Costa,Missing Fixture,Injured Doubtful,2025-08-31T15:15:00+00:00
1387717,61,2025,111,Le Havre,20521,Thomas Delaine,Missing Fixture,Injured Doubtful,2025-08-31T15:15:00+00:00
1387717,61,2025,84,Nice,1914,Morgan Sanson,Missing Fixture,Injured Doubtful,2025-08-31T15:15:00+00:00
1387717,61,2025,84,Nice,662,Tanguy Ndombele Alvaro,Missing Fixture,Pubalgia,2025-08-31T15:15:00+00:00
1387717,61,2025,111,Le Havre,339633,Andy Elysee Logbo,Missing Fixture,Shoulder injury,2025-08-31T15:15:00+00:00
1387723,61,2025,114,Paris FC,20647,Pierre Yves Hamel,Missing Fixture,Adductor problems,2025-08-31T15:15:00+00:00
1387723,61,2025,112,Metz,21640,Jessy Deminguet,Missing Fixture,Injured Doubtful,2025-08-31T15:15:00+00:00
1387723,61,2025,112,Metz,20534,Cheikh Tidiane Sabaly,Missing Fixture,Injured Doubtful,2025-08-31T15:15:00+00:00
1387720,61,2025,80,Lyon,386284,Mahamadou Diawara,Missing Fixture,Injury,2025-08-31T18:45:00+00:00
1387720,61,2025,81,Marseille,926,Geoffrey Kondogbia,Missing Fixture,Injured Doubtful,2025-08-31T18:45:00+00:00
1387720,61,2025,81,Marseille,272,Adrien Rabiot,Missing Fixture,other,2025-08-31T18:45:00+00:00
1387720,61,2025,81,Marseille,412,Amine Harit,Missing Fixture,Injured Doubtful,2025-08-31T18:45:00+00:00
1387720,61,2025,80,Lyon,1568,Paul Akouokou,Missing Fixture,Injury,2025-08-31T18:45:00+00:00
1387720,61,2025,81,Marseille,102447,Faris Pemi Moumbagna,Missing Fixture,Injury,2025-08-31T18:45:00+00:00
1387705,61,2025,84,Nice,407017,M. Lumpungu,Missing Fixture,Operation,2025-08-16T19:05:00+00:00
1387712,61,2025,84,Nice,407017,M. Lumpungu,Missing Fixture,Operation,2025-08-23T17:00:00+00:00
1387717,61,2025,84,Nice,407017,M. Lumpungu,Missing Fixture,Operation,2025-08-31T15:15:00+00:00
1387705,61,2025,84,Nice,49583,A. Abdi,Missing Fixture,Pubalgia,2025-08-16T19:05:00+00:00
1387712,61,2025,84,Nice,49583,A. Abdi,Missing Fixture,Pubalgia,2025-08-23T17:00:00+00:00
1387717,61,2025,84,Nice,49583,A. Abdi,Missing Fixture,Pubalgia,2025-08-31T15:15:00+00:00
1387721,61,2025,91,Monaco,291649,Vanderson,Missing Fixture,Injury,2025-08-31T15:15:00+00:00
1387711,61,2025,81,Marseille,6231,F. Medina,Missing Fixture,Injury,2025-08-23T15:00:00+00:00
1387720,61,2025,81,Marseille,6231,F. Medina,Missing Fixture,Injury,2025-08-31T18:45:00+00:00
1387728,61,2025,81,Marseille,6231,F. Medina,Missing Fixture,Injury,2025-09-12T18:45:00+00:00
1387706,61,2025,81,Marseille,9363,Igor Paixão,Missing Fixture,Muscle bruise,2025-08-15T18:45:00+00:00
1387711,61,2025,81,Marseille,9363,Igor Paixão,Missing Fixture,Muscle bruise,2025-08-23T15:00:00+00:00
1387720,61,2025,81,Marseille,9363,Igor Paixão,Missing Fixture,Muscle bruise,2025-08-31T18:45:00+00:00
1387728,61,2025,81,Marseille,9363,Igor Paixão,Missing Fixture,Muscle bruise,2025-09-12T18:45:00+00:00
1387705,61,2025,84,Nice,274312,M. Cho,Missing Fixture,Wound,2025-08-16T19:05:00+00:00
1387712,61,2025,84,Nice,274312,M. Cho,Missing Fixture,Wound,2025-08-23T17:00:00+00:00
1387717,61,2025,84,Nice,274312,M. Cho,Missing Fixture,Wound,2025-08-31T15:15:00+00:00
1387730,61,2025,84,Nice,274312,M. Cho,Missing Fixture,Wound,2025-09-13T15:00:00+00:00
1387705,61,2025,84,Nice,196343,Mohamed Abdelmonem,Missing Fixture,Jumpers knee,2025-08-16T19:05:00+00:00
1387712,61,2025,84,Nice,196343,Mohamed Abdelmonem,Missing Fixture,Jumpers knee,2025-08-23T17:00:00+00:00
1387717,61,2025,84,Nice,196343,Mohamed Abdelmonem,Missing Fixture,Jumpers knee,2025-08-31T15:15:00+00:00
1387730,61,2025,84,Nice,196343,Mohamed Abdelmonem,Missing Fixture,Jumpers knee,2025-09-13T15:00:00+00:00
1387705,61,2025,84,Nice,3099,Y. Ndayishimiye,Missing Fixture,Jumpers knee,2025-08-16T19:05:00+00:00
1387712,61,2025,84,Nice,3099,Y. Ndayishimiye,Missing Fixture,Jumpers knee,2025-08-23T17:00:00+00:00
1387717,61,2025,84,Nice,3099,Y. Ndayishimiye,Missing Fixture,Jumpers knee,2025-08-31T15:15:00+00:00
1387730,61,2025,84,Nice,3099,Y. Ndayishimiye,Missing Fixture,Jumpers knee,2025-09-13T15:00:00+00:00
1387700,61,2025,79,Lille,386287,E. Mbappé,Missing Fixture,Hamstring Injury,2025-08-17T13:00:00+00:00
1387708,61,2025,79,Lille,386287,E. Mbappé,Missing Fixture,Hamstring Injury,2025-08-24T18:45:00+00:00
1387719,61,2025,79,Lille,386287,E. Mbappé,Missing Fixture,Hamstring Injury,2025-08-30T15:00:00+00:00
1387727,61,2025,79,Lille,386287,E. Mbappé,Missing Fixture,Hamstring Injury,2025-09-14T13:00:00+00:00
1387719,61,2025,79,Lille,2295,O. Giroud,Missing Fixture,Hamstring Injury,2025-08-30T15:00:00+00:00
1387727,61,2025,79,Lille,2295,O. Giroud,Missing Fixture,Hamstring Injury,2025-09-14T13:00:00+00:00
1387719,61,2025,79,Lille,375598,N. Mukau,Missing Fixture,Foot injury,2025-08-30T15:00:00+00:00
1387727,61,2025,79,Lille,375598,N. Mukau,Missing Fixture,Foot injury,2025-09-14T13:00:00+00:00
1387700,61,2025,79,Lille,379329,Tiago Santos,Missing Fixture,Jumpers knee,2025-08-17T13:00:00+00:00
1387708,61,2025,79,Lille,379329,Tiago Santos,Missing Fixture,Jumpers knee,2025-08-24T18:45:00+00:00
1387719,61,2025,79,Lille,379329,Tiago Santos,Missing Fixture,Jumpers knee,2025-08-30T15:00:00+00:00
1387727,61,2025,79,Lille,379329,Tiago Santos,Missing Fixture,Jumpers knee,2025-09-14T13:00:00+00:00
1387708,61,2025,79,Lille,351888,O. Touré,Missing Fixture,Jumpers knee,2025-08-24T18:45:00+00:00
1387719,61,2025,79,Lille,351888,O. Touré,Missing Fixture,Jumpers knee,2025-08-30T15:00:00+00:00
1387727,61,2025,79,Lille,351888,O. Touré,Missing Fixture,Jumpers knee,2025-09-14T13:00:00+00:00
1387701,61,2025,80,Lyon,195512,M. Satriano,Missing Fixture,Leg Injury,2025-08-16T15:00:00+00:00
1387710,61,2025,80,Lyon,195512,M. Satriano,Missing Fixture,Leg Injury,2025-08-23T19:05:00+00:00
1387720,61,2025,80,Lyon,195512,M. Satriano,Missing Fixture,Leg Injury,2025-08-31T18:45:00+00:00
1387732,61,2025,80,Lyon,195512,M. Satriano,Missing Fixture,Leg Injury,2025-09-14T18:45:00+00:00
1387701,61,2025,80,Lyon,18780,R. Ghezzal,Missing Fixture,Wound,2025-08-16T15:00:00+00:00
1387710,61,2025,80,Lyon,18780,R. Ghezzal,Missing Fixture,Wound,2025-08-23T19:05:00+00:00
1387720,61,2025,80,Lyon,18780,R. Ghezzal,Missing Fixture,Wound,2025-08-31T18:45:00+00:00
1387732,61,2025,80,Lyon,18780,R. Ghezzal,Missing Fixture,Wound,2025-09-14T18:45:00+00:00
1387729,61,2025,112,Metz,363792,T. Yegbe,Missing Fixture,Wound,2025-09-14T15:15:00+00:00
1387723,61,2025,112,Metz,378353,U. Mboula,Missing Fixture,Hamstring Injury,2025-08-31T15:15:00+00:00
1387729,61,2025,112,Metz,378353,U. Mboula,Missing Fixture,Hamstring Injury,2025-09-14T15:15:00+00:00
1387702,61,2025,112,Metz,403883,M. Mbaye,Missing Fixture,Foot injury,2025-08-17T15:15:00+00:00
1387710,61,2025,112,Metz,403883,M. Mbaye,Missing Fixture,Foot injury,2025-08-23T19:05:00+00:00
1387723,61,2025,112,Metz,403883,M. Mbaye,Missing Fixture,Foot injury,2025-08-31T15:15:00+00:00
1387729,61,2025,112,Metz,403883,M. Mbaye,Missing Fixture,Foot injury,2025-09-14T15:15:00+00:00
1387702,61,2025,112,Metz,405072,J. Mangondo,Missing Fixture,Jumpers knee,2025-08-17T15:15:00+00:00
1387710,61,2025,112,Metz,405072,J. Mangondo,Missing Fixture,Jumpers knee,2025-08-23T19:05:00+00:00
1387723,61,2025,112,Metz,405072,J. Mangondo,Missing Fixture,Jumpers knee,2025-08-31T15:15:00+00:00
1387729,61,2025,112,Metz,405072,J. Mangondo,Missing Fixture,Jumpers knee,2025-09-14T15:15:00+00:00
1387721,61,2025,95,Strasbourg,147835,A. Omobamidele,Missing Fixture,Wound,2025-08-31T15:15:00+00:00
1387733,61,2025,95,Strasbourg,147835,A. Omobamidele,Missing Fixture,Wound,2025-09-14T15:15:00+00:00
1387702,61,2025,95,Strasbourg,162568,S. Coulibaly,Missing Fixture,Calf Injury,2025-08-17T15:15:00+00:00
1387714,61,2025,95,Strasbourg,162568,S. Coulibaly,Missing Fixture,Calf Injury,2025-08-24T15:15:00+00:00
1387721,61,2025,95,Strasbourg,162568,S. Coulibaly,Missing Fixture,Calf Injury,2025-08-31T15:15:00+00:00
1387733,61,2025,95,Strasbourg,162568,S. Coulibaly,Missing Fixture,Calf Injury,2025-09-14T15:15:00+00:00
1387702,61,2025,95,Strasbourg,161747,G. Doué,Missing Fixture,Wound,2025-08-17T15:15:00+00:00
1387714,61,2025,95,Strasbourg,161747,G. Doué,Missing Fixture,Wound,2025-08-24T15:15:00+00:00
1387721,61,2025,95,Strasbourg,161747,G. Doué,Missing Fixture,Wound,2025-08-31T15:15:00+00:00
1387733,61,2025,95,Strasbourg,161747,G. Doué,Missing Fixture,Wound,2025-09-14T15:15:00+00:00
1387702,61,2025,95,Strasbourg,364810,A. Sylla,Missing Fixture,Wound,2025-08-17T15:15:00+00:00
1387714,61,2025,95,Strasbourg,364810,A. Sylla,Missing Fixture,Wound,2025-08-24T15:15:00+00:00
1387721,61,2025,95,Strasbourg,364810,A. Sylla,Missing Fixture,Wound,2025-08-31T15:15:00+00:00
1387733,61,2025,95,Strasbourg,364810,A. Sylla,Missing Fixture,Wound,2025-09-14T15:15:00+00:00
1387702,61,2025,95,Strasbourg,70747,J. Enciso,Missing Fixture,Jumpers knee,2025-08-17T15:15:00+00:00
1387714,61,2025,95,Strasbourg,70747,J. Enciso,Missing Fixture,Jumpers knee,2025-08-24T15:15:00+00:00
1387721,61,2025,95,Strasbourg,70747,J. Enciso,Missing Fixture,Jumpers knee,2025-08-31T15:15:00+00:00
1387733,61,2025,95,Strasbourg,70747,J. Enciso,Missing Fixture,Jumpers knee,2025-09-14T15:15:00+00:00
1387702,61,2025,95,Strasbourg,274328,S. Sow,Missing Fixture,Jumpers knee,2025-08-17T15:15:00+00:00
1387714,61,2025,95,Strasbourg,274328,S. Sow,Missing Fixture,Jumpers knee,2025-08-24T15:15:00+00:00
1387721,61,2025,95,Strasbourg,274328,S. Sow,Missing Fixture,Jumpers knee,2025-08-31T15:15:00+00:00
1387733,61,2025,95,Strasbourg,274328,S. Sow,Missing Fixture,Jumpers knee,2025-09-14T15:15:00+00:00
1387703,61,2025,91,Monaco,904,P. Pogba,Missing Fixture,Fitness,2025-08-16T17:00:00+00:00
1387708,61,2025,91,Monaco,904,P. Pogba,Missing Fixture,Fitness,2025-08-24T18:45:00+00:00
1387721,61,2025,91,Monaco,904,P. Pogba,Missing Fixture,Fitness,2025-08-31T15:15:00+00:00
1387725,61,2025,91,Monaco,904,P. Pogba,Missing Fixture,Fitness,2025-09-13T19:05:00+00:00
1387708,61,2025,91,Monaco,340152,S. Idumbo-Muzambo,Missing Fixture,Groin Injury,2025-08-24T18:45:00+00:00
1387721,61,2025,91,Monaco,340152,S. Idumbo-Muzambo,Missing Fixture,Groin Injury,2025-08-31T15:15:00+00:00
1387725,61,2025,91,Monaco,340152,S. Idumbo-Muzambo,Missing Fixture,Groin Injury,2025-09-13T19:05:00+00:00
1387703,61,2025,91,Monaco,135775,Ansu Fati,Missing Fixture,Fitness,2025-08-16T17:00:00+00:00
1387708,61,2025,91,Monaco,135775,Ansu Fati,Missing Fixture,Fitness,2025-08-24T18:45:00+00:00
1387721,61,2025,91,Monaco,135775,Ansu Fati,Missing Fixture,Fitness,2025-08-31T15:15:00+00:00
1387725,61,2025,91,Monaco,135775,Ansu Fati,Missing Fixture,Fitness,2025-09-13T19:05:00+00:00
1387725,61,2025,91,Monaco,963,L. Hrádecký,Missing Fixture,Jumpers knee,2025-09-13T19:05:00+00:00
1387700,61,2025,106,Stade Brestois 29,664,L. Tousart,Missing Fixture,Sprained ankle,2025-08-17T13:00:00+00:00
1387715,61,2025,106,Stade Brestois 29,664,L. Tousart,Missing Fixture,Sprained ankle,2025-08-24T15:15:00+00:00
1387718,61,2025,106,Stade Brestois 29,664,L. Tousart,Missing Fixture,Sprained ankle,2025-08-29T18:45:00+00:00
1387726,61,2025,106,Stade Brestois 29,664,L. Tousart,Missing Fixture,Sprained ankle,2025-09-14T15:15:00+00:00
1387700,61,2025,106,Stade Brestois 29,90594,J. Dina Ebimbe,Missing Fixture,Sprained ankle,2025-08-17T13:00:00+00:00
1387715,61,2025,106,Stade Brestois 29,90594,J. Dina Ebimbe,Missing Fixture,Sprained ankle,2025-08-24T15:15:00+00:00
1387718,61,2025,106,Stade Brestois 29,90594,J. Dina Ebimbe,Missing Fixture,Sprained ankle,2025-08-29T18:45:00+00:00
1387726,61,2025,106,Stade Brestois 29,90594,J. Dina Ebimbe,Missing Fixture,Sprained ankle,2025-09-14T15:15:00+00:00
1387731,61,2025,85,Paris Saint Germain,153,O. Dembélé,Missing Fixture,Thigh problems,2025-09-14T15:15:00+00:00
1387731,61,2025,85,Paris Saint Germain,343027,D. Doué,Missing Fixture,Calf Injury,2025-09-14T15:15:00+00:00
1387731,61,2025,85,Paris Saint Germain,328,Fabián Ruiz,Missing Fixture,Muscle bruise,2025-09-14T15:15:00+00:00
1387728,61,2025,97,Lorient,384112,P. Katseris,Missing Fixture,Thigh problems,2025-09-12T18:45:00+00:00
1387719,61,2025,97,Lorient,276662,P. Pagis,Missing Fixture,Calf Injury,2025-08-30T15:00:00+00:00
1387728,61,2025,97,Lorient,276662,P. Pagis,Missing Fixture,Calf Injury,2025-09-12T18:45:00+00:00
1387728,61,2025,97,Lorient,401389,T. Sanusi,Missing Fixture,Fitness,2025-09-12T18:45:00+00:00
1387699,61,2025,97,Lorient,214310,N. Adjei,Missing Fixture,Sprained ankle,2025-08-17T15:15:00+00:00
1387709,61,2025,97,Lorient,214310,N. Adjei,Missing Fixture,Sprained ankle,2025-08-24T13:00:00+00:00
1387719,61,2025,97,Lorient,214310,N. Adjei,Missing Fixture,Sprained ankle,2025-08-30T15:00:00+00:00
1387728,61,2025,97,Lorient,214310,N. Adjei,Missing Fixture,Sprained ankle,2025-09-12T18:45:00+00:00
1387699,61,2025,97,Lorient,162018,B. Fadiga,Missing Fixture,Sprained ankle,2025-08-17T15:15:00+00:00
1387709,61,2025,97,Lorient,162018,B. Fadiga,Missing Fixture,Sprained ankle,2025-08-24T13:00:00+00:00
1387719,61,2025,97,Lorient,162018,B. Fadiga,Missing Fixture,Sprained ankle,2025-08-30T15:00:00+00:00
1387728,61,2025,97,Lorient,162018,B. Fadiga,Missing Fixture,Sprained ankle,2025-09-12T18:45:00+00:00
1387699,61,2025,97,Lorient,195893,S. Touré,Missing Fixture,Jumpers knee,2025-08-17T15:15:00+00:00
1387709,61,2025,97,Lorient,195893,S. Touré,Missing Fixture,Jumpers knee,2025-08-24T13:00:00+00:00
1387719,61,2025,97,Lorient,195893,S. Touré,Missing Fixture,Jumpers knee,2025-08-30T15:00:00+00:00
1387728,61,2025,97,Lorient,195893,S. Touré,Missing Fixture,Jumpers knee,2025-09-12T18:45:00+00:00
1387701,61,2025,80,Lyon,350856,E. Nuamah,Missing Fixture,Knee injury,2025-08-16T15:00:00+00:00
1387710,61,2025,80,Lyon,350856,E. Nuamah,Missing Fixture,Knee injury,2025-08-23T19:05:00+00:00
1387720,61,2025,80,Lyon,350856,E. Nuamah,Missing Fixture,Knee injury,2025-08-31T18:45:00+00:00
1387732,61,2025,80,Lyon,350856,E. Nuamah,Missing Fixture,Knee injury,2025-09-14T18:45:00+00:00
1387701,61,2025,80,Lyon,24882,O. Mangala,Missing Fixture,Knee injury,2025-08-16T15:00:00+00:00
1387710,61,2025,80,Lyon,24882,O. Mangala,Missing Fixture,Knee injury,2025-08-23T19:05:00+00:00
1387720,61,2025,80,Lyon,24882,O. Mangala,Missing Fixture,Knee injury,2025-08-31T18:45:00+00:00
1387732,61,2025,80,Lyon,24882,O. Mangala,Missing Fixture,Knee injury,2025-09-14T18:45:00+00:00
1387738,61,2025,80,Lyon,9700,Abner Vinicius,Missing Fixture,Groin Injury,2025-09-19T18:45:00+00:00
