fixture_id,team_id,team_name,is_home,formation,coach_name,startXI_count,substitutes_count,startXI_players,substitutes_players
1387728,81,Marseille,True,4-2-3-1,Habib Beye,11,9,"[{""id"":36827,""name"":""J. De Lange"",""number"":12,""pos"":""G""},{""id"":2973,""name"":""M. Murillo"",""number"":62,""pos"":""D""},{""id"":2725,""name"":""B. Pavard"",""number"":28,""pos"":""D""},{""id"":21694,""name"":""N. Aguerd"",""number"":21,""pos"":""D""},{""id"":6231,""name"":""F. Medina"",""number"":32,""pos"":""D""},{""id"":896,""name"":""A. Gomes"",""number"":8,""pos"":""M""},{""id"":926,""name"":""G. Kondogbia"",""number"":19,""pos"":""M""},{""id"":897,""name"":""M. Greenwood"",""number"":10,""pos"":""M""},{""id"":283216,""name"":""B. Nadir"",""number"":26,""pos"":""M""},{""id"":1138,""name"":""T. Weah"",""number"":22,""pos"":""M""},{""id"":85041,""name"":""A. Gouiri"",""number"":9,""pos"":""F""}]","[{""id"":47296,""name"":""G. Rulli"",""number"":1,""pos"":""G""},{""id"":6,""name"":""L. Balerdi"",""number"":5,""pos"":""D""},{""id"":2284,""name"":""Emerson"",""number"":33,""pos"":""D""},{""id"":19030,""name"":""M. O'Riley"",""number"":17,""pos"":""M""},{""id"":340154,""name"":""A. Vermeeren"",""number"":18,""pos"":""M""},{""id"":2735,""name"":""P. Hojbjerg"",""number"":23,""pos"":""M""},{""id"":9363,""name"":""I. Paixao"",""number"":14,""pos"":""F""},{""id"":31057,""name"":""H. J. Traore"",""number"":20,""pos"":""M""},{""id"":1465,""name"":""P. Aubameyang"",""number"":97,""pos"":""F""}]"
1387728,97,Lorient,False,3-4-2-1,Olivier Pantaloni,11,9,"[{""id"":1142,""name"":""Y. Mvogo"",""number"":38,""pos"":""G""},{""id"":193501,""name"":""B. Meite"",""number"":5,""pos"":""D""},{""id"":50030,""name"":""M. Talbi"",""number"":3,""pos"":""D""},{""id"":437776,""name"":""A. Faye"",""number"":25,""pos"":""D""},{""id"":158551,""name"":""J. Mvuka Mugisha"",""number"":93,""pos"":""M""},{""id"":23363,""name"":""N. Cadiou"",""number"":8,""pos"":""M""},{""id"":20917,""name"":""L. Abergel"",""number"":6,""pos"":""M""},{""id"":152669,""name"":""D. Yongwa"",""number"":44,""pos"":""M""},{""id"":22171,""name"":""J. Makengo"",""number"":17,""pos"":""F""},{""id"":322865,""name"":""D. Karim"",""number"":29,""pos"":""F""},{""id"":144319,""name"":""S. Soumano"",""number"":28,""pos"":""F""}]","[{""id"":22241,""name"":""B. Kamara"",""number"":21,""pos"":""G""},{""id"":446829,""name"":""S. Siba"",""number"":97,""pos"":""D""},{""id"":402386,""name"":""A. Kouassi"",""number"":43,""pos"":""D""},{""id"":434785,""name"":""M. Bley"",""number"":33,""pos"":""M""},{""id"":174703,""name"":""T. Le Bris"",""number"":11,""pos"":""M""},{""id"":402265,""name"":""A. Avom"",""number"":62,""pos"":""M""},{""id"":200873,""name"":""M. Bamba"",""number"":9,""pos"":""F""},{""id"":72457,""name"":""A. Tosin"",""number"":15,""pos"":""F""},{""id"":284072,""name"":""B. Dieng"",""number"":12,""pos"":""F""}]"
1387730,84,Nice,True,3-4-2-1,Claude Puel,11,9,"[{""id"":20566,""name"":""Y. Diouf"",""number"":80,""pos"":""G""},{""id"":404172,""name"":""K. Peprah"",""number"":37,""pos"":""D""},{""id"":449509,""name"":""J. Bah"",""number"":28,""pos"":""D""},{""id"":22163,""name"":""Dante"",""number"":4,""pos"":""D""},{""id"":25008,""name"":""J. Clauss"",""number"":92,""pos"":""M""},{""id"":4399,""name"":""H. Boudaoui"",""number"":6,""pos"":""M""},{""id"":8680,""name"":""C. Vanhoutte"",""number"":24,""pos"":""M""},{""id"":162465,""name"":""M. Bard"",""number"":26,""pos"":""M""},{""id"":107,""name"":""S. Diop"",""number"":10,""pos"":""F""},{""id"":30531,""name"":""J. Boga"",""number"":7,""pos"":""F""},{""id"":188319,""name"":""Kevin"",""number"":90,""pos"":""F""}]","[{""id"":21079,""name"":""M. Dupe"",""number"":31,""pos"":""G""},{""id"":313937,""name"":""A. Mendy"",""number"":33,""pos"":""D""},{""id"":193617,""name"":""T. Louchet"",""number"":20,""pos"":""M""},{""id"":128987,""name"":""S. Abdul Samed"",""number"":99,""pos"":""M""},{""id"":1914,""name"":""M. Sanson"",""number"":8,""pos"":""M""},{""id"":158065,""name"":""T. Gouveia"",""number"":47,""pos"":""F""},{""id"":105154,""name"":""I. Jansson"",""number"":21,""pos"":""F""},{""id"":503702,""name"":""B. Nguene"",""number"":49,""pos"":""F""},{""id"":69971,""name"":""T. Moffi"",""number"":9,""pos"":""F""}]"
1387730,83,Nantes,False,4-1-4-1,Vahid Halilhodzic,11,9,"[{""id"":647,""name"":""A. Lopes"",""number"":1,""pos"":""G""},{""id"":22134,""name"":""K. Amian"",""number"":98,""pos"":""D""},{""id"":50026,""name"":""C. Awaziem"",""number"":6,""pos"":""D""},{""id"":522609,""name"":""T. Tati"",""number"":78,""pos"":""D""},{""id"":21570,""name"":""N. Cozza"",""number"":3,""pos"":""D""},{""id"":282549,""name"":""J. Mwanga"",""number"":80,""pos"":""M""},{""id"":197771,""name"":""Y. Benhattab"",""number"":90,""pos"":""M""},{""id"":26519,""name"":""Hong Hyun-Seok"",""number"":7,""pos"":""M""},{""id"":193952,""name"":""J. Lepenant"",""number"":8,""pos"":""M""},{""id"":161622,""name"":""M. Abline"",""number"":10,""pos"":""M""},{""id"":2668,""name"":""Mostafa Mohamed"",""number"":31,""pos"":""F""}]","[{""id"":15684,""name"":""P. Carlgren"",""number"":30,""pos"":""G""},{""id"":392569,""name"":""S. Doucoure"",""number"":72,""pos"":""D""},{""id"":443755,""name"":""B. Deuff"",""number"":24,""pos"":""M""},{""id"":137296,""name"":""Kwon Hyeok-Kyu"",""number"":5,""pos"":""M""},{""id"":388779,""name"":""D. Tabibou"",""number"":17,""pos"":""M""},{""id"":443674,""name"":""L. Leroux"",""number"":66,""pos"":""M""},{""id"":266200,""name"":""M. Lahdo"",""number"":23,""pos"":""F""},{""id"":428504,""name"":""A. Camara"",""number"":36,""pos"":""F""},{""id"":42086,""name"":""Y. El Arabi"",""number"":9,""pos"":""F""}]"
1387725,108,Auxerre,True,5-4-1,Christophe Pelissier,11,9,"[{""id"":193681,""name"":""T. De Percin"",""number"":40,""pos"":""G""},{""id"":174915,""name"":""J. Casimir"",""number"":7,""pos"":""D""},{""id"":191240,""name"":""M. Senaya"",""number"":29,""pos"":""D""},{""id"":402542,""name"":""T. Siwe"",""number"":13,""pos"":""D""},{""id"":7578,""name"":""G. Mensah"",""number"":14,""pos"":""D""},{""id"":215827,""name"":""F. Oppegard"",""number"":22,""pos"":""D""},{""id"":90617,""name"":""L. Sinayoko"",""number"":10,""pos"":""M""},{""id"":21010,""name"":""E. Owusu"",""number"":42,""pos"":""M""},{""id"":323625,""name"":""K. Danois"",""number"":5,""pos"":""M""},{""id"":19625,""name"":""D. Namaso"",""number"":19,""pos"":""M""},{""id"":190686,""name"":""S. Mara"",""number"":9,""pos"":""F""}]","[{""id"":275368,""name"":""T. Negrel"",""number"":30,""pos"":""G""},{""id"":193953,""name"":""L. Sy"",""number"":27,""pos"":""D""},{""id"":551414,""name"":""S. Burek"",""number"":39,""pos"":null},{""id"":422689,""name"":""A. Petit Dol"",""number"":38,""pos"":""D""},{""id"":30748,""name"":""A. Diousse"",""number"":18,""pos"":""M""},{""id"":322595,""name"":""L. Coulibaly"",""number"":21,""pos"":""M""},{""id"":496896,""name"":""R. Matondo"",""number"":34,""pos"":""M""},{""id"":293643,""name"":""I. Osman"",""number"":23,""pos"":""F""},{""id"":551415,""name"":""T. Devernois"",""number"":8,""pos"":null}]"
1387725,91,Monaco,False,4-4-2,Sebastien Pocognoli,11,9,"[{""id"":7313,""name"":""P. Kohn"",""number"":16,""pos"":""G""},{""id"":291649,""name"":""Vanderson"",""number"":2,""pos"":""D""},{""id"":261,""name"":""T. Kehrer"",""number"":5,""pos"":""D""},{""id"":47480,""name"":""M. Salisu"",""number"":22,""pos"":""D""},{""id"":333137,""name"":""K. Ouattara"",""number"":20,""pos"":""D""},{""id"":274300,""name"":""M. Akliouche"",""number"":11,""pos"":""M""},{""id"":453792,""name"":""A. Bamba"",""number"":23,""pos"":""M""},{""id"":2810,""name"":""D. Zakaria"",""number"":6,""pos"":""M""},{""id"":1101,""name"":""T. Minamino"",""number"":18,""pos"":""M""},{""id"":283026,""name"":""M. Biereth"",""number"":14,""pos"":""F""},{""id"":138835,""name"":""F. Balogun"",""number"":9,""pos"":""F""}]","[{""id"":374058,""name"":""L. Camara"",""number"":15,""pos"":""M""},{""id"":386276,""name"":""P. Brunner"",""number"":29,""pos"":""F""},{""id"":231,""name"":""J. Teze"",""number"":4,""pos"":""D""},{""id"":175,""name"":""E. Dier"",""number"":3,""pos"":""D""},{""id"":419035,""name"":""M. Coulibaly"",""number"":28,""pos"":""M""},{""id"":274296,""name"":""Y. Lienard"",""number"":50,""pos"":""G""},{""id"":371916,""name"":""C. Mawissa"",""number"":13,""pos"":""D""},{""id"":10316,""name"":""Caio Henrique"",""number"":12,""pos"":""D""},{""id"":395040,""name"":""G. Ilenikhena"",""number"":19,""pos"":""F""}]"
1387727,79,Lille,True,4-2-3-1,Bruno Genesio,11,9,"[{""id"":1337,""name"":""B. Ozer"",""number"":1,""pos"":""G""},{""id"":1567,""name"":""A. Mandi"",""number"":2,""pos"":""D""},{""id"":312964,""name"":""N. Ngoy"",""number"":3,""pos"":""D""},{""id"":142691,""name"":""Alexsandro"",""number"":4,""pos"":""D""},{""id"":20600,""name"":""R. Perraud"",""number"":15,""pos"":""D""},{""id"":2204,""name"":""B. Andre"",""number"":21,""pos"":""M""},{""id"":438688,""name"":""A. Bouaddi"",""number"":32,""pos"":""M""},{""id"":340077,""name"":""M. Fernandez-Pardo"",""number"":7,""pos"":""M""},{""id"":375598,""name"":""N. Mukau"",""number"":17,""pos"":""M""},{""id"":135749,""name"":""F. Correia"",""number"":27,""pos"":""M""},{""id"":2295,""name"":""O. Giroud"",""number"":9,""pos"":""F""}]","[{""id"":2096,""name"":""A. Bodart"",""number"":16,""pos"":""G""},{""id"":375,""name"":""C. Mbemba"",""number"":18,""pos"":""D""},{""id"":37151,""name"":""C. Verdonk"",""number"":24,""pos"":""D""},{""id"":409,""name"":""N. Bentaleb"",""number"":6,""pos"":""M""},{""id"":386287,""name"":""E. Mbappe"",""number"":8,""pos"":""M""},{""id"":18765,""name"":""A. Gomes"",""number"":26,""pos"":""M""},{""id"":99576,""name"":""O. Sahraoui"",""number"":11,""pos"":""F""},{""id"":306979,""name"":""H. Igamane"",""number"":29,""pos"":""F""},{""id"":379329,""name"":""T. Santos"",""number"":22,""pos"":""D""}]"
1387727,96,Toulouse,False,3-4-3,Carles Martinez,11,9,"[{""id"":325346,""name"":""G. Restes"",""number"":1,""pos"":""G""},{""id"":50735,""name"":""M. McKenzie"",""number"":3,""pos"":""D""},{""id"":278392,""name"":""C. Cresswell"",""number"":4,""pos"":""D""},{""id"":15793,""name"":""R. Nicolaisen"",""number"":2,""pos"":""D""},{""id"":39115,""name"":""A. Donnum"",""number"":15,""pos"":""M""},{""id"":50956,""name"":""C. Casseres"",""number"":23,""pos"":""M""},{""id"":118345,""name"":""A. Francis"",""number"":17,""pos"":""M""},{""id"":452697,""name"":""D. Methalie"",""number"":24,""pos"":""M""},{""id"":362741,""name"":""S. Hidalgo"",""number"":11,""pos"":""F""},{""id"":174724,""name"":""F. Magri"",""number"":9,""pos"":""F""},{""id"":84128,""name"":""Y. Gboho"",""number"":10,""pos"":""F""}]","[{""id"":47351,""name"":""A. Dominguez"",""number"":30,""pos"":""G""},{""id"":264383,""name"":""W. Kamanzi"",""number"":12,""pos"":""D""},{""id"":102,""name"":""D. Sidibe"",""number"":19,""pos"":""D""},{""id"":334952,""name"":""R. Messali"",""number"":22,""pos"":""M""},{""id"":514464,""name"":""A. Vossah"",""number"":45,""pos"":""M""},{""id"":304140,""name"":""M. Sauer"",""number"":77,""pos"":""M""},{""id"":430816,""name"":""N. Edjouma"",""number"":31,""pos"":""F""},{""id"":457025,""name"":""J. Vignolo"",""number"":7,""pos"":""F""},{""id"":492727,""name"":""E. Faty"",""number"":21,""pos"":""F""}]"
1387731,85,Paris Saint Germain,True,4-3-3,Enrique Luis,11,9,"[{""id"":162453,""name"":""L. Chevalier"",""number"":30,""pos"":""G""},{""id"":9,""name"":""A. Hakimi"",""number"":2,""pos"":""D""},{""id"":161671,""name"":""I. Zabarnyi"",""number"":6,""pos"":""D""},{""id"":307835,""name"":""L. Beraldo"",""number"":4,""pos"":""D""},{""id"":33,""name"":""L. Hernandez"",""number"":21,""pos"":""D""},{""id"":336657,""name"":""W. Zaire-Emery"",""number"":33,""pos"":""M""},{""id"":128384,""name"":""Vitinha"",""number"":17,""pos"":""M""},{""id"":927,""name"":""Lee Kang-In"",""number"":19,""pos"":""M""},{""id"":483,""name"":""K. Kvaratskhelia"",""number"":7,""pos"":""F""},{""id"":41585,""name"":""G. Ramos"",""number"":9,""pos"":""F""},{""id"":161904,""name"":""B. Barcola"",""number"":29,""pos"":""F""}]","[{""id"":2068,""name"":""M. Safonov"",""number"":39,""pos"":""G""},{""id"":257,""name"":""Marquinhos"",""number"":5,""pos"":""D""},{""id"":493026,""name"":""N. Kamara"",""number"":43,""pos"":""D""},{""id"":16367,""name"":""W. Pacho"",""number"":51,""pos"":""D""},{""id"":263482,""name"":""N. Mendes"",""number"":25,""pos"":""D""},{""id"":335051,""name"":""J. Neves"",""number"":87,""pos"":""M""},{""id"":409216,""name"":""S. Mayulu"",""number"":24,""pos"":""M""},{""id"":328,""name"":""F. Ruiz"",""number"":8,""pos"":""M""},{""id"":446249,""name"":""I. Mbaye"",""number"":49,""pos"":""F""}]"
1387731,116,Lens,False,3-4-2-1,Pierre Sage,11,9,"[{""id"":347211,""name"":""R. Risser"",""number"":40,""pos"":""G""},{""id"":21635,""name"":""J. Gradit"",""number"":24,""pos"":""D""},{""id"":322984,""name"":""S. Baidoo"",""number"":6,""pos"":""D""},{""id"":22166,""name"":""M. Sarr"",""number"":20,""pos"":""D""},{""id"":21568,""name"":""R. Aguilar"",""number"":2,""pos"":""M""},{""id"":277306,""name"":""M. Sangare"",""number"":8,""pos"":""M""},{""id"":22261,""name"":""A. Thomasson"",""number"":28,""pos"":""M""},{""id"":20525,""name"":""M. Udol"",""number"":14,""pos"":""M""},{""id"":1922,""name"":""F. Thauvin"",""number"":10,""pos"":""F""},{""id"":23643,""name"":""M. Guilavogui"",""number"":29,""pos"":""F""},{""id"":1135,""name"":""O. Edouard"",""number"":11,""pos"":""F""}]","[{""id"":21378,""name"":""R. Gurtner"",""number"":1,""pos"":""G""},{""id"":44594,""name"":""S. Abdulhamid"",""number"":23,""pos"":""D""},{""id"":369500,""name"":""I. Ganiou"",""number"":25,""pos"":""D""},{""id"":394950,""name"":""A. Bulatovic"",""number"":5,""pos"":""M""},{""id"":402066,""name"":""A. Bermont"",""number"":26,""pos"":""M""},{""id"":20761,""name"":""F. Sotoca"",""number"":7,""pos"":""F""},{""id"":277191,""name"":""A. Sima"",""number"":19,""pos"":""F""},{""id"":21715,""name"":""W. Said"",""number"":22,""pos"":""F""},{""id"":443579,""name"":""R. Fofana"",""number"":38,""pos"":""F""}]"
1387733,95,Strasbourg,True,3-1-4-2,Gary O'Neil,11,9,"[{""id"":340151,""name"":""M. Penders"",""number"":39,""pos"":""G""},{""id"":276184,""name"":""M. Sarr"",""number"":23,""pos"":""D""},{""id"":396193,""name"":""L. Hogsberg"",""number"":24,""pos"":""D""},{""id"":271542,""name"":""I. Doukoure"",""number"":6,""pos"":""D""},{""id"":345416,""name"":""R. Luis"",""number"":83,""pos"":""M""},{""id"":335056,""name"":""D. Moreira"",""number"":7,""pos"":""M""},{""id"":395762,""name"":""M. Amougou"",""number"":17,""pos"":""M""},{""id"":319572,""name"":""V. Barco"",""number"":32,""pos"":""M""},{""id"":2933,""name"":""B. Chilwell"",""number"":3,""pos"":""M""},{""id"":390742,""name"":""J. Panichelli"",""number"":9,""pos"":""F""},{""id"":325594,""name"":""F. Lemarechal"",""number"":80,""pos"":""F""}]","[{""id"":2850,""name"":""K. Johnsson"",""number"":1,""pos"":""G""},{""id"":162568,""name"":""S. Coulibaly"",""number"":44,""pos"":""D""},{""id"":2259,""name"":""E. Sobol"",""number"":77,""pos"":""D""},{""id"":358166,""name"":""A. Ouattara"",""number"":42,""pos"":""M""},{""id"":415431,""name"":""S. El Mourabet"",""number"":29,""pos"":""M""},{""id"":334035,""name"":""S. Amo-Ameyaw"",""number"":27,""pos"":""F""},{""id"":359386,""name"":""M. Godo"",""number"":20,""pos"":""F""},{""id"":529246,""name"":""O. S. Chizurum"",""number"":33,""pos"":""F""},{""id"":406303,""name"":""K. Paez"",""number"":16,""pos"":""M""}]"
1387733,111,Le Havre,False,4-1-4-1,Didier Digard,11,9,"[{""id"":119853,""name"":""M. Diaw"",""number"":99,""pos"":""G""},{""id"":2336,""name"":""L. Nego"",""number"":7,""pos"":""D""},{""id"":174927,""name"":""A. Sangante"",""number"":93,""pos"":""D""},{""id"":64255,""name"":""G. Lloris"",""number"":4,""pos"":""D""},{""id"":23637,""name"":""Y. Zouaoui"",""number"":18,""pos"":""D""},{""id"":21103,""name"":""A. Toure"",""number"":94,""pos"":""M""},{""id"":174625,""name"":""F. Doucoure"",""number"":13,""pos"":""M""},{""id"":174937,""name"":""Y. Kechta"",""number"":8,""pos"":""M""},{""id"":128342,""name"":""R. Ndiaye"",""number"":14,""pos"":""M""},{""id"":156465,""name"":""I. Soumare"",""number"":45,""pos"":""M""},{""id"":1945,""name"":""A. Samatta"",""number"":70,""pos"":""F""}]","[{""id"":24012,""name"":""L. Mpasi-Nzau"",""number"":77,""pos"":""G""},{""id"":20521,""name"":""T. Delaine"",""number"":23,""pos"":""D""},{""id"":33165,""name"":""A. Seko"",""number"":15,""pos"":""D""},{""id"":162443,""name"":""E. Youte Kinkoue"",""number"":6,""pos"":""D""},{""id"":364093,""name"":""S. Ebonog"",""number"":26,""pos"":""M""},{""id"":145476,""name"":""R. Khadra"",""number"":30,""pos"":""M""},{""id"":36932,""name"":""Y. Namli"",""number"":21,""pos"":""F""},{""id"":961,""name"":""F. Mambimbi"",""number"":10,""pos"":""F""},{""id"":344165,""name"":""D. Pizarro"",""number"":9,""pos"":""F""}]"
1387726,106,Stade Brestois 29,True,4-3-3,Eric Roy,11,9,"[{""id"":21248,""name"":""G. Coudert"",""number"":30,""pos"":""G""},{""id"":22247,""name"":""K. Lala"",""number"":77,""pos"":""D""},{""id"":20546,""name"":""B. Chardonnet"",""number"":5,""pos"":""D""},{""id"":365742,""name"":""J. M. Diaz"",""number"":4,""pos"":""D""},{""id"":274267,""name"":""B. Locko"",""number"":2,""pos"":""D""},{""id"":326068,""name"":""K. Doumbia"",""number"":23,""pos"":""M""},{""id"":128287,""name"":""J. Chotard"",""number"":13,""pos"":""M""},{""id"":449153,""name"":""H. Makalou"",""number"":33,""pos"":""M""},{""id"":2214,""name"":""R. Del Castillo"",""number"":10,""pos"":""F""},{""id"":22264,""name"":""L. Ajorque"",""number"":19,""pos"":""F""},{""id"":41323,""name"":""M. Balde"",""number"":17,""pos"":""F""}]","[{""id"":498791,""name"":""R. Le Guen"",""number"":36,""pos"":""D""},{""id"":375990,""name"":""P. Mboup"",""number"":9,""pos"":""F""},{""id"":422595,""name"":""L. Zogbe"",""number"":12,""pos"":""D""},{""id"":369556,""name"":""J. Bourgault"",""number"":18,""pos"":""D""},{""id"":302868,""name"":""D. Guindo"",""number"":27,""pos"":""D""},{""id"":90594,""name"":""J. Dina Ebimbe"",""number"":7,""pos"":""M""},{""id"":326073,""name"":""R. Labeau Lascary"",""number"":14,""pos"":""F""},{""id"":348052,""name"":""N. Jauny"",""number"":50,""pos"":""G""},{""id"":85914,""name"":""J. Le Cardinal"",""number"":26,""pos"":""D""}]"
1387726,114,Paris FC,False,4-1-4-1,Antoine Kombouare,11,9,"[{""id"":194981,""name"":""O. Nkambadio"",""number"":16,""pos"":""G""},{""id"":20869,""name"":""S. Chergui"",""number"":31,""pos"":""D""},{""id"":174881,""name"":""M. Mbow"",""number"":5,""pos"":""D""},{""id"":266013,""name"":""Otavio"",""number"":6,""pos"":""D""},{""id"":8474,""name"":""T. De Smet"",""number"":28,""pos"":""D""},{""id"":22170,""name"":""P. Lees-Melou"",""number"":33,""pos"":""M""},{""id"":83831,""name"":""I. Kebbal"",""number"":10,""pos"":""M""},{""id"":1910,""name"":""M. Lopez"",""number"":21,""pos"":""M""},{""id"":20925,""name"":""V. Marchetti"",""number"":4,""pos"":""M""},{""id"":2781,""name"":""M. Simon"",""number"":27,""pos"":""M""},{""id"":120,""name"":""W. Geubbels"",""number"":9,""pos"":""F""}]","[{""id"":1800,""name"":""K. Trapp"",""number"":35,""pos"":""G""},{""id"":389322,""name"":""N. Sangui"",""number"":19,""pos"":""D""},{""id"":22086,""name"":""T. Kolodziejczak"",""number"":15,""pos"":""D""},{""id"":22003,""name"":""M. Cafaro"",""number"":13,""pos"":""M""},{""id"":84218,""name"":""A. Camara"",""number"":17,""pos"":""M""},{""id"":20599,""name"":""J. Lopez"",""number"":20,""pos"":""F""},{""id"":20704,""name"":""A. Gory"",""number"":7,""pos"":""F""},{""id"":22842,""name"":""J. Krasso"",""number"":11,""pos"":""F""},{""id"":19430,""name"":""N. Dicko"",""number"":12,""pos"":""F""}]"
1387729,112,Metz,True,4-2-3-1,Benoit Tavenot,11,9,"[{""id"":158532,""name"":""J. Fischer"",""number"":1,""pos"":""G""},{""id"":96331,""name"":""K. Kouao"",""number"":39,""pos"":""D""},{""id"":3240,""name"":""J. Gbamin"",""number"":5,""pos"":""D""},{""id"":363792,""name"":""T. Yegbe"",""number"":15,""pos"":""D""},{""id"":434352,""name"":""A. Toure"",""number"":12,""pos"":""D""},{""id"":407,""name"":""B. Stambouli"",""number"":21,""pos"":""M""},{""id"":157912,""name"":""B. Traore"",""number"":8,""pos"":""M""},{""id"":2181,""name"":""G. Tsitaishvili"",""number"":7,""pos"":""M""},{""id"":20529,""name"":""G. Hein"",""number"":10,""pos"":""M""},{""id"":408870,""name"":""I. Sane"",""number"":23,""pos"":""M""},{""id"":20535,""name"":""H. Diallo"",""number"":30,""pos"":""F""}]","[{""id"":403878,""name"":""P. Sy"",""number"":61,""pos"":""G""},{""id"":19518,""name"":""M. Colin"",""number"":2,""pos"":""D""},{""id"":404588,""name"":""C. Melieres"",""number"":25,""pos"":""D""},{""id"":21640,""name"":""J. Deminguet"",""number"":20,""pos"":""M""},{""id"":384683,""name"":""I. Guerti"",""number"":29,""pos"":""M""},{""id"":68177,""name"":""G. Abuashvili"",""number"":9,""pos"":""F""},{""id"":20534,""name"":""C. Sabaly"",""number"":14,""pos"":""F""},{""id"":336180,""name"":""M. Bokele Mputu"",""number"":19,""pos"":""F""},{""id"":514519,""name"":""B. Madjo"",""number"":24,""pos"":""F""}]"
1387729,77,Angers,False,4-2-3-1,Alexandre Dujeux,11,9,"[{""id"":22220,""name"":""H. Koffi"",""number"":12,""pos"":""G""},{""id"":20850,""name"":""C. Arcus"",""number"":2,""pos"":""D""},{""id"":271540,""name"":""O. Camara"",""number"":4,""pos"":""D""},{""id"":21381,""name"":""J. Lefort"",""number"":21,""pos"":""D""},{""id"":41146,""name"":""F. Hanin"",""number"":26,""pos"":""D""},{""id"":174708,""name"":""Y. Belkhdim"",""number"":14,""pos"":""M""},{""id"":20554,""name"":""H. Belkebla"",""number"":93,""pos"":""M""},{""id"":174660,""name"":""L. Raolisoa"",""number"":27,""pos"":""M""},{""id"":289555,""name"":""L. Mouton"",""number"":6,""pos"":""M""},{""id"":421875,""name"":""S. Cherif"",""number"":11,""pos"":""M""},{""id"":457541,""name"":""P. Peter"",""number"":35,""pos"":""F""}]","[{""id"":174973,""name"":""M. Zinga"",""number"":16,""pos"":""G""},{""id"":343609,""name"":""J. Ekomie"",""number"":3,""pos"":""D""},{""id"":3234,""name"":""A. Bamba"",""number"":25,""pos"":""D""},{""id"":385569,""name"":""E. Biumla"",""number"":24,""pos"":""M""},{""id"":21145,""name"":""P. Capelle"",""number"":15,""pos"":""M""},{""id"":425207,""name"":""M. Courcoul"",""number"":5,""pos"":""D""},{""id"":20692,""name"":""H. Abdelli"",""number"":10,""pos"":""M""},{""id"":403277,""name"":""L. Machine"",""number"":36,""pos"":""F""},{""id"":405074,""name"":""J. Kalumba"",""number"":17,""pos"":""F""}]"
1387732,94,Rennes,True,3-5-2,Franck Haise,11,9,"[{""id"":21628,""name"":""B. Samba"",""number"":30,""pos"":""G""},{""id"":417830,""name"":""A. Ait Boudlal"",""number"":48,""pos"":""D""},{""id"":367636,""name"":""J. Jacquet"",""number"":97,""pos"":""D""},{""id"":129681,""name"":""A. Rouault"",""number"":24,""pos"":""D""},{""id"":3007,""name"":""P. Frankowski"",""number"":95,""pos"":""M""},{""id"":21497,""name"":""L. Blas"",""number"":10,""pos"":""M""},{""id"":21102,""name"":""V. Rongier"",""number"":21,""pos"":""M""},{""id"":343792,""name"":""D. Cisse"",""number"":6,""pos"":""M""},{""id"":272460,""name"":""Q. Merlin"",""number"":26,""pos"":""M""},{""id"":163004,""name"":""E. Lepaul"",""number"":9,""pos"":""F""},{""id"":421,""name"":""B. Embolo"",""number"":7,""pos"":""F""}]","[{""id"":361462,""name"":""M. Silistrie"",""number"":50,""pos"":""G""},{""id"":30423,""name"":""H. Hateboer"",""number"":33,""pos"":""M""},{""id"":126757,""name"":""L. Brassier"",""number"":3,""pos"":""D""},{""id"":196187,""name"":""A. Seidu"",""number"":36,""pos"":""D""},{""id"":438281,""name"":""M. Nagida"",""number"":18,""pos"":""D""},{""id"":30807,""name"":""S. Fofana"",""number"":8,""pos"":""M""},{""id"":449662,""name"":""M. Meite"",""number"":39,""pos"":""F""},{""id"":15286,""name"":""M. Tamari"",""number"":11,""pos"":""F""},{""id"":1754,""name"":""G. Kamara"",""number"":4,""pos"":""M""}]"
1387732,80,Lyon,False,4-2-3-1,Paulo Fonseca,11,9,"[{""id"":20762,""name"":""R. Descamps"",""number"":40,""pos"":""G""},{""id"":1456,""name"":""A. Maitland-Niles"",""number"":98,""pos"":""D""},{""id"":68,""name"":""C. Mata"",""number"":22,""pos"":""D""},{""id"":25916,""name"":""M. Niakhate"",""number"":19,""pos"":""D""},{""id"":9700,""name"":""Abner Vinicius"",""number"":16,""pos"":""D""},{""id"":80752,""name"":""T. Tessmann"",""number"":6,""pos"":""M""},{""id"":162590,""name"":""T. Morton"",""number"":23,""pos"":""M""},{""id"":199871,""name"":""A. Karabec"",""number"":7,""pos"":""M""},{""id"":519,""name"":""C. Tolisso"",""number"":8,""pos"":""M""},{""id"":361348,""name"":""M. Fofana"",""number"":11,""pos"":""M""},{""id"":519664,""name"":""K. Merah"",""number"":44,""pos"":""F""}]","[{""id"":61142,""name"":""D. Greif"",""number"":1,""pos"":""G""},{""id"":193293,""name"":""R. Kluivert"",""number"":21,""pos"":""D""},{""id"":529,""name"":""N. Tagliafico"",""number"":3,""pos"":""D""},{""id"":438692,""name"":""M. de Carvalho"",""number"":39,""pos"":""M""},{""id"":66387,""name"":""P. Sulc"",""number"":10,""pos"":""M""},{""id"":345388,""name"":""A. Moreira"",""number"":17,""pos"":""F""},{""id"":18780,""name"":""R. Ghezzal"",""number"":18,""pos"":""F""},{""id"":471106,""name"":""E. Molebe"",""number"":29,""pos"":""F""},{""id"":195512,""name"":""M. Satriano"",""number"":20,""pos"":""F""}]"
