fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_shots_on_goal,away_shots_on_goal,home_total_shots,away_total_shots,home_ball_possession,away_ball_possession,home_corner_kicks,away_corner_kicks,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_expected_goals,away_expected_goals
1387800,2025-11-09T19:45:00+00:00,61,2025,80,Lyon,85,Paris Saint Germain,2,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,7,4,3,2,4,9,9,28,72,5,5,10,8,6.0,2.0,1.0,0.0,0.69,1.42
1387811,2025-11-21T19:45:00+00:00,61,2025,84,Nice,81,Marseille,1,5,FT,3-4-3,4-2-3-1,3-4-3 vs 4-2-3-1,5,5,0,7,11,15,13,53,47,8,6,9,10,2.0,2.0,,,1.19,2.86
1387808,2025-11-22T16:00:00+00:00,61,2025,116,Lens,95,Strasbourg,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,2,3,-1,5,1,13,7,55,45,3,1,13,13,2.0,3.0,1.0,1.0,1.92,0.46
1387813,2025-11-22T18:00:00+00:00,61,2025,94,Rennes,91,Monaco,4,1,FT,3-5-2,3-4-2-1,3-5-2 vs 3-4-2-1,2,3,-1,9,3,17,13,50,50,4,6,3,13,0.0,1.0,0.0,1.0,3.69,1.33
1387812,2025-11-22T20:05:00+00:00,61,2025,85,Paris Saint Germain,111,Le Havre,3,0,FT,4-3-3,4-1-3-2,4-3-3 vs 4-1-3-2,4,1,3,11,4,31,12,65,35,6,4,10,8,2.0,1.0,,,3.46,1.19
1387806,2025-11-23T14:00:00+00:00,61,2025,108,Auxerre,80,Lyon,0,0,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,6,8,-2,5,7,12,16,30,70,7,11,10,11,1.0,3.0,,,2.07,1.57
1387810,2025-11-23T16:15:00+00:00,61,2025,83,Nantes,97,Lorient,1,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,3,7,-4,1,1,9,7,56,44,1,1,17,17,1.0,1.0,,,0.84,0.32
1387814,2025-11-23T16:15:00+00:00,61,2025,96,Toulouse,77,Angers,0,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,4,1,3,6,2,25,6,54,46,11,1,15,15,1.0,3.0,,,1.98,0.43
1387807,2025-11-23T16:15:00+00:00,61,2025,106,Stade Brestois 29,112,Metz,3,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,2,5,-3,7,3,20,7,56,44,6,2,11,8,2.0,3.0,,,3.11,1.05
1387809,2025-11-23T19:45:00+00:00,61,2025,79,Lille,114,Paris FC,4,2,FT,4-4-2,4-3-3,4-4-2 vs 4-3-3,5,5,0,10,3,17,6,52,48,9,4,9,12,1.0,2.0,,,4.03,1.52
1387820,2025-11-28T19:45:00+00:00,61,2025,112,Metz,94,Rennes,0,1,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,4,2,2,5,2,16,9,52,48,6,3,9,8,,,,,1.02,0.78
1387821,2025-11-29T16:00:00+00:00,61,2025,91,Monaco,85,Paris Saint Germain,1,0,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,3,4,-1,5,4,10,17,43,57,4,4,10,13,3.0,1.0,1.0,0.0,0.52,1.33
1387822,2025-11-29T18:00:00+00:00,61,2025,114,Paris FC,108,Auxerre,1,1,FT,4-4-1-1,4-3-3,4-4-1-1 vs 4-3-3,5,5,0,2,3,11,11,55,45,4,3,11,17,2.0,1.0,,,1.8,1.11
1387819,2025-11-29T20:05:00+00:00,61,2025,81,Marseille,96,Toulouse,2,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,5,0,5,4,20,6,77,23,9,1,7,10,2.0,1.0,,,1.8,0.7
1387823,2025-11-30T14:00:00+00:00,61,2025,95,Strasbourg,106,Stade Brestois 29,1,2,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,5,3,2,6,4,14,7,57,43,5,0,12,14,0.0,3.0,,,0.8,1.05
1387815,2025-11-30T16:15:00+00:00,61,2025,77,Angers,116,Lens,1,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,3,2,1,5,6,7,17,45,55,2,8,7,11,1.0,1.0,,,1.16,2.05
1387817,2025-11-30T16:15:00+00:00,61,2025,97,Lorient,84,Nice,3,1,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,5,3,2,7,2,18,9,43,57,3,7,7,11,1.0,2.0,,,2.38,0.82
1387816,2025-11-30T16:15:00+00:00,61,2025,111,Le Havre,79,Lille,0,1,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,3,5,-2,7,2,14,8,43,57,6,2,15,13,1.0,3.0,0.0,1.0,1.18,1.62
1387818,2025-11-30T19:45:00+00:00,61,2025,80,Lyon,83,Nantes,3,0,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,5,2,3,8,2,20,6,72,28,7,0,14,9,1.0,2.0,0.0,1.0,2.35,0.86
1387825,2025-12-05T18:00:00+00:00,61,2025,106,Stade Brestois 29,91,Monaco,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,3,7,-4,4,2,12,10,40,60,2,3,17,15,2.0,4.0,1.0,0.0,1.53,0.6
1387827,2025-12-05T20:00:00+00:00,61,2025,79,Lille,81,Marseille,1,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,4,1,2,2,5,6,42,58,2,5,9,11,1.0,1.0,,,0.35,0.53
1387829,2025-12-06T16:00:00+00:00,61,2025,83,Nantes,116,Lens,1,2,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,3,5,-2,4,6,10,20,34,66,1,12,8,13,2.0,0.0,,,1.19,2.3
1387832,2025-12-06T18:00:00+00:00,61,2025,96,Toulouse,95,Strasbourg,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,6,-2,3,0,6,3,28,72,1,2,21,13,3.0,3.0,,,0.5,0.05
1387831,2025-12-06T20:05:00+00:00,61,2025,85,Paris Saint Germain,94,Rennes,5,0,FT,4-3-3,3-5-2,4-3-3 vs 3-5-2,6,2,4,9,2,20,6,66,34,8,6,9,5,0.0,3.0,0.0,1.0,2.23,0.24
1387830,2025-12-07T14:00:00+00:00,61,2025,84,Nice,77,Angers,0,1,FT,3-5-2,4-2-3-1,3-5-2 vs 4-2-3-1,7,1,6,3,4,13,8,50,50,4,1,11,9,1.0,1.0,1.0,0.0,1.31,0.83
1387824,2025-12-07T16:15:00+00:00,61,2025,108,Auxerre,112,Metz,3,1,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,5,3,2,7,3,14,5,39,61,5,3,10,12,2.0,1.0,,,1.94,0.55
1387826,2025-12-07T16:15:00+00:00,61,2025,111,Le Havre,114,Paris FC,0,0,FT,4-3-3,4-5-1,4-3-3 vs 4-5-1,3,4,-1,2,2,13,13,44,56,7,2,10,13,0.0,2.0,,,1.84,1.23
1387828,2025-12-07T19:45:00+00:00,61,2025,97,Lorient,80,Lyon,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,5,0,6,4,14,7,40,60,1,7,12,21,2.0,4.0,0.0,1.0,2.57,0.43
1387833,2025-12-12T19:45:00+00:00,61,2025,77,Angers,83,Nantes,4,1,FT,4-2-3-1,4-4-2,4-2-3-1 vs 4-4-2,1,2,-1,9,4,20,7,54,46,6,3,17,13,1.0,2.0,,,2.39,0.35
1387840,2025-12-13T16:00:00+00:00,61,2025,94,Rennes,106,Stade Brestois 29,3,1,FT,3-5-2,4-2-3-1,3-5-2 vs 4-2-3-1,2,2,0,5,7,9,14,61,39,5,7,16,22,2.0,3.0,,,2.23,0.82
1387838,2025-12-13T18:00:00+00:00,61,2025,112,Metz,85,Paris Saint Germain,2,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,3,3,0,5,9,9,14,41,59,4,4,10,10,2.0,1.0,,,0.62,1.85
1387839,2025-12-13T20:05:00+00:00,61,2025,114,Paris FC,96,Toulouse,0,3,FT,4-5-1,3-4-2-1,4-5-1 vs 3-4-2-1,4,3,1,2,4,9,7,65,35,7,4,12,14,3.0,1.0,,,0.46,2.54
1387836,2025-12-14T14:00:00+00:00,61,2025,80,Lyon,111,Le Havre,1,0,FT,4-3-3,4-3-3,4-3-3 vs 4-3-3,5,4,1,4,4,18,10,57,43,5,4,14,18,2.0,4.0,,,2.56,1.31
1387841,2025-12-14T16:15:00+00:00,61,2025,95,Strasbourg,97,Lorient,0,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,4,0,2,2,12,9,63,37,11,3,6,3,1.0,0.0,,,0.69,0.53
1387834,2025-12-14T16:15:00+00:00,61,2025,108,Auxerre,79,Lille,3,4,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,3,7,-4,8,5,18,8,45,55,10,3,21,10,5.0,2.0,2.0,2.0,2.97,0.52
1387835,2025-12-14T16:15:00+00:00,61,2025,116,Lens,84,Nice,2,0,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,2,7,-5,5,4,15,8,46,54,2,5,17,13,0.0,2.0,,,1.65,0.76
1387837,2025-12-14T19:45:00+00:00,61,2025,81,Marseille,91,Monaco,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,3,3,0,8,7,18,18,58,42,3,7,11,11,2.0,1.0,,,1.79,2.21
1387850,2026-01-02T19:45:00+00:00,61,2025,96,Toulouse,116,Lens,0,3,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,5,-1,2,7,8,16,32,68,2,8,16,16,2.0,3.0,1.0,0.0,0.66,1.62
1387847,2026-01-03T16:00:00+00:00,61,2025,91,Monaco,80,Lyon,1,3,FT,4-3-1-2,4-3-1-2,4-3-1-2 vs 4-3-1-2,8,4,4,2,9,6,13,45,55,7,2,14,12,2.0,3.0,1.0,0.0,0.69,1.4
1387848,2026-01-03T18:00:00+00:00,61,2025,84,Nice,95,Strasbourg,1,1,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,11,4,7,6,5,19,8,45,55,5,7,12,12,1.0,2.0,,,2.75,1.35
1387844,2026-01-03T20:05:00+00:00,61,2025,79,Lille,94,Rennes,0,2,FT,4-2-3-1,3-5-2,4-2-3-1 vs 3-5-2,8,3,5,3,4,13,18,39,61,4,7,4,14,1.0,1.0,1.0,0.0,0.85,1.57
1387846,2026-01-04T14:00:00+00:00,61,2025,81,Marseille,83,Nantes,0,2,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,2,6,-4,4,9,11,15,56,44,6,3,17,20,2.0,3.0,2.0,0.0,0.75,3.63
1387845,2026-01-04T16:15:00+00:00,61,2025,97,Lorient,112,Metz,1,1,FT,3-4-3,4-2-3-1,3-4-3 vs 4-2-3-1,8,6,2,5,2,16,8,43,57,4,4,9,8,1.0,2.0,,,1.44,0.41
1387842,2026-01-04T16:15:00+00:00,61,2025,106,Stade Brestois 29,108,Auxerre,2,0,FT,4-4-2,4-3-3,4-4-2 vs 4-3-3,4,7,-3,4,1,11,10,50,50,7,6,16,9,3.0,2.0,,,1.88,0.74
1387843,2026-01-04T16:15:00+00:00,61,2025,111,Le Havre,77,Angers,2,1,FT,4-3-1-2,4-2-3-1,4-3-1-2 vs 4-2-3-1,10,5,5,6,3,11,9,50,50,6,6,15,8,1.0,1.0,,,1.02,0.55
1387849,2026-01-04T19:45:00+00:00,61,2025,85,Paris Saint Germain,114,Paris FC,2,1,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,6,9,-3,6,3,20,6,70,30,7,1,7,4,1.0,0.0,,,1.71,1.01
1387854,2026-01-16T18:00:00+00:00,61,2025,91,Monaco,97,Lorient,1,3,FT,4-2-2-2,3-4-2-1,4-2-2-2 vs 3-4-2-1,12,8,4,7,4,14,14,62,38,4,3,16,9,1.0,0.0,,,1.25,1.38
1387856,2026-01-16T20:00:00+00:00,61,2025,85,Paris Saint Germain,79,Lille,3,0,FT,4-3-3,4-3-3,4-3-3 vs 4-3-3,6,4,2,7,4,13,7,61,39,4,2,14,6,0.0,1.0,,,1.4,1.14
1387852,2026-01-17T16:00:00+00:00,61,2025,116,Lens,108,Auxerre,1,0,FT,3-4-2-1,5-3-2,3-4-2-1 vs 5-3-2,6,4,2,7,0,19,5,48,52,1,5,19,20,2.0,5.0,,,2.66,0.55
1387859,2026-01-17T18:00:00+00:00,61,2025,96,Toulouse,84,Nice,5,1,FT,3-4-3,4-3-3,3-4-3 vs 4-3-3,4,7,-3,10,6,22,15,43,57,6,7,12,17,1.0,2.0,,,1.84,1.99
1387851,2026-01-17T20:05:00+00:00,61,2025,77,Angers,81,Marseille,2,5,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,2,2,0,3,11,7,23,34,66,6,2,9,8,1.0,1.0,,,0.94,2.84
1387858,2026-01-18T14:00:00+00:00,61,2025,95,Strasbourg,112,Metz,2,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,6,0,6,2,14,9,47,53,4,1,12,12,2.0,3.0,,,1.09,1.08
1387855,2026-01-18T16:15:00+00:00,61,2025,83,Nantes,114,Paris FC,1,2,FT,3-4-3,5-4-1,3-4-3 vs 5-4-1,3,7,-4,1,3,5,10,48,52,1,2,16,14,1.0,3.0,,,0.35,0.81
1387857,2026-01-18T16:15:00+00:00,61,2025,94,Rennes,111,Le Havre,1,1,FT,3-1-4-2,3-4-1-2,3-1-4-2 vs 3-4-1-2,2,6,-4,7,4,19,7,54,46,10,6,18,14,1.0,4.0,,,2.35,0.75
1387853,2026-01-18T19:45:00+00:00,61,2025,80,Lyon,106,Stade Brestois 29,2,1,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,6,2,4,6,2,19,5,71,29,5,0,18,9,2.0,0.0,0.0,1.0,1.98,0.68
1387860,2026-01-23T19:00:00+00:00,61,2025,108,Auxerre,85,Paris Saint Germain,0,1,FT,5-4-1,4-3-3,5-4-1 vs 4-3-3,2,7,-5,0,8,8,16,31,69,2,7,10,12,0.0,1.0,,,0.33,2.22
1387868,2026-01-24T16:00:00+00:00,61,2025,94,Rennes,97,Lorient,0,2,FT,3-5-2,3-4-2-1,3-5-2 vs 3-4-2-1,0,7,-7,5,4,22,6,69,31,9,3,18,7,2.0,0.0,,,1.76,1.29
1387862,2026-01-24T18:00:00+00:00,61,2025,111,Le Havre,91,Monaco,0,0,FT,4-3-1-2,4-2-2-2,4-3-1-2 vs 4-2-2-2,7,8,-1,1,2,7,10,47,53,5,6,9,20,0.0,3.0,,,0.25,0.5
1387864,2026-01-24T20:05:00+00:00,61,2025,81,Marseille,116,Lens,3,1,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,6,-1,5,2,10,7,54,46,2,2,18,16,1.0,3.0,,,1.0,1.01
1387866,2026-01-25T14:00:00+00:00,61,2025,83,Nantes,84,Nice,1,4,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,6,8,-2,5,4,20,7,56,44,4,2,11,15,3.0,3.0,,,1.59,1.12
1387861,2026-01-25T16:15:00+00:00,61,2025,106,Stade Brestois 29,96,Toulouse,0,2,FT,4-2-2-2,3-4-2-1,4-2-2-2 vs 3-4-2-1,2,6,-4,5,5,13,8,55,45,3,2,16,16,2.0,3.0,,,1.0,0.37
1387865,2026-01-25T16:15:00+00:00,61,2025,112,Metz,80,Lyon,2,5,FT,4-3-3,3-4-1-2,4-3-3 vs 3-4-1-2,2,5,-3,6,10,15,13,53,47,6,4,10,5,1.0,0.0,,,1.3,2.59
1387867,2026-01-25T16:15:00+00:00,61,2025,114,Paris FC,77,Angers,0,0,FT,5-4-1,4-2-3-1,5-4-1 vs 4-2-3-1,7,2,5,1,1,8,7,63,37,2,1,14,7,1.0,1.0,,,0.8,0.64
1387863,2026-01-25T19:45:00+00:00,61,2025,79,Lille,95,Strasbourg,1,4,FT,5-4-1,4-2-3-1,5-4-1 vs 4-2-3-1,7,3,4,6,6,20,15,47,53,8,1,11,13,2.0,2.0,,,1.89,3.19
1387870,2026-01-30T19:45:00+00:00,61,2025,116,Lens,111,Le Havre,1,0,FT,3-4-2-1,3-4-1-2,3-4-2-1 vs 3-4-1-2,6,6,0,3,2,15,8,54,46,4,3,20,10,1.0,2.0,,,2.08,0.55
1387875,2026-01-31T16:00:00+00:00,61,2025,114,Paris FC,81,Marseille,2,2,FT,5-4-1,3-4-2-1,5-4-1 vs 3-4-2-1,6,2,4,4,4,9,18,52,48,4,4,12,15,1.0,4.0,,,1.53,2.63
1387871,2026-01-31T18:00:00+00:00,61,2025,97,Lorient,83,Nantes,2,1,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,6,4,2,4,2,5,10,57,43,1,4,12,18,4.0,5.0,,,0.52,1.42
1387873,2026-01-31T20:05:00+00:00,61,2025,91,Monaco,94,Rennes,4,0,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,8,3,5,6,4,14,8,46,54,5,2,15,9,1.0,2.0,,,2.21,0.38
1387872,2026-02-01T14:00:00+00:00,61,2025,80,Lyon,79,Lille,1,0,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,6,7,-1,2,4,3,11,42,58,2,7,15,11,1.0,4.0,,,0.54,0.53
1387869,2026-02-01T16:15:00+00:00,61,2025,77,Angers,112,Metz,1,0,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,2,3,-1,7,0,17,5,67,33,4,3,11,11,2.0,2.0,0.0,1.0,1.5,0.45
1387874,2026-02-01T16:15:00+00:00,61,2025,84,Nice,106,Stade Brestois 29,2,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,5,2,3,7,2,15,12,60,40,6,5,15,21,5.0,3.0,,,1.2,1.68
1387877,2026-02-01T16:15:00+00:00,61,2025,96,Toulouse,108,Auxerre,0,0,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,4,4,0,4,2,12,8,50,50,5,4,12,13,1.0,2.0,,,0.7,0.91
1387876,2026-02-01T19:45:00+00:00,61,2025,95,Strasbourg,85,Paris Saint Germain,1,2,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,4,3,1,4,4,9,13,32,68,5,6,8,6,1.0,0.0,0.0,1.0,2.31,1.34
1387883,2026-02-06T19:45:00+00:00,61,2025,112,Metz,79,Lille,0,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,3,6,-3,2,2,6,16,42,58,1,6,12,9,1.0,1.0,,,0.63,1.65
1387882,2026-02-07T16:00:00+00:00,61,2025,116,Lens,94,Rennes,3,1,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,4,5,-1,3,1,9,14,51,49,4,4,13,17,4.0,2.0,1.0,0.0,1.16,1.5
1387880,2026-02-07T18:00:00+00:00,61,2025,106,Stade Brestois 29,97,Lorient,2,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,3,4,-1,5,2,12,13,42,58,7,7,11,10,2.0,0.0,,,1.73,0.74
1387884,2026-02-07T20:05:00+00:00,61,2025,83,Nantes,80,Lyon,0,1,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,2,8,-6,2,3,13,10,54,46,5,4,13,11,4.0,3.0,0.0,1.0,0.76,1.41
1387885,2026-02-08T14:00:00+00:00,61,2025,84,Nice,91,Monaco,0,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,7,9,-2,4,2,13,10,44,56,8,6,10,11,2.0,2.0,,,0.57,0.62
1387878,2026-02-08T16:15:00+00:00,61,2025,77,Angers,96,Toulouse,1,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,1,4,-3,4,5,12,12,51,49,3,5,11,16,3.0,2.0,,,1.03,0.51
1387879,2026-02-08T16:15:00+00:00,61,2025,108,Auxerre,114,Paris FC,0,0,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,2,8,-6,2,4,12,7,49,51,7,4,8,11,1.0,4.0,,,0.94,0.77
1387881,2026-02-08T16:15:00+00:00,61,2025,111,Le Havre,95,Strasbourg,2,1,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,3,2,1,7,3,15,10,51,49,9,3,15,12,2.0,1.0,0.0,1.0,0.91,0.42
1387886,2026-02-08T19:45:00+00:00,61,2025,85,Paris Saint Germain,81,Marseille,5,0,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,3,0,3,7,3,22,9,58,42,5,2,11,18,2.0,2.0,,,4.39,0.66
1387895,2026-02-13T18:00:00+00:00,61,2025,94,Rennes,85,Paris Saint Germain,3,1,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,5,2,3,4,7,13,22,33,67,5,8,10,9,,,,,1.36,3.58
1387893,2026-02-13T20:05:00+00:00,61,2025,91,Monaco,83,Nantes,3,1,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,8,1,7,6,2,12,13,47,53,9,3,15,8,5.0,2.0,1.0,0.0,1.78,1.14
1387891,2026-02-14T16:00:00+00:00,61,2025,81,Marseille,95,Strasbourg,2,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,1,3,-2,6,4,10,12,44,56,5,5,11,10,4.0,2.0,,,1.32,1.92
1387888,2026-02-14T18:00:00+00:00,61,2025,79,Lille,106,Stade Brestois 29,1,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,9,4,5,5,4,20,11,69,31,13,1,6,12,0.0,1.0,,,1.65,0.7
1387894,2026-02-14T20:05:00+00:00,61,2025,114,Paris FC,116,Lens,0,5,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,8,5,3,6,6,11,17,58,42,3,5,13,9,2.0,1.0,,,0.61,3.76
1387887,2026-02-15T14:00:00+00:00,61,2025,111,Le Havre,96,Toulouse,2,1,FT,3-1-4-2,3-4-2-1,3-1-4-2 vs 3-4-2-1,4,5,-1,2,9,5,25,33,67,1,10,7,16,2.0,4.0,1.0,0.0,1.16,2.36
1387889,2026-02-15T16:15:00+00:00,61,2025,97,Lorient,77,Angers,2,0,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,4,1,3,2,3,8,10,59,41,3,2,7,8,,,,,0.95,0.42
1387892,2026-02-15T16:15:00+00:00,61,2025,112,Metz,108,Auxerre,1,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,7,5,2,4,3,13,14,62,38,4,3,13,12,2.0,2.0,,,0.81,0.8
1387890,2026-02-15T19:45:00+00:00,61,2025,80,Lyon,84,Nice,2,0,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,7,5,2,2,3,9,10,57,43,8,5,16,12,3.0,1.0,,,1.52,1.46
1387898,2026-02-20T19:45:00+00:00,61,2025,106,Stade Brestois 29,81,Marseille,2,0,FT,4-2-3-1,4-1-4-1,4-2-3-1 vs 4-1-4-1,1,1,0,4,4,12,17,32,68,3,2,10,17,1.0,4.0,,,1.26,1.69
1387899,2026-02-21T16:00:00+00:00,61,2025,116,Lens,91,Monaco,2,3,FT,3-4-2-1,3-1-4-2,3-4-2-1 vs 3-1-4-2,5,11,-6,7,5,18,10,52,48,7,2,13,12,2.0,2.0,,,1.79,1.7
1387904,2026-02-21T18:00:00+00:00,61,2025,96,Toulouse,114,Paris FC,1,1,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,7,9,-2,10,2,23,5,55,45,12,3,13,7,2.0,5.0,,,2.93,0.88
1387902,2026-02-21T20:05:00+00:00,61,2025,85,Paris Saint Germain,112,Metz,3,0,FT,4-3-3,4-1-4-1,4-3-3 vs 4-1-4-1,4,5,-1,7,0,17,3,67,33,4,1,9,15,0.0,2.0,,,2.41,0.09
1387897,2026-02-22T14:00:00+00:00,61,2025,108,Auxerre,94,Rennes,0,3,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,6,3,3,2,7,11,12,43,57,4,5,17,22,1.0,4.0,,,0.68,1.13
1387896,2026-02-22T16:15:00+00:00,61,2025,77,Angers,79,Lille,0,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,1,7,-6,2,5,5,14,45,55,1,7,14,11,3.0,1.0,,,0.39,2.33
1387900,2026-02-22T16:15:00+00:00,61,2025,83,Nantes,111,Le Havre,2,0,FT,3-5-2,4-3-3,3-5-2 vs 4-3-3,2,5,-3,2,1,9,6,29,71,5,6,17,13,4.0,3.0,,,1.26,0.7
1387901,2026-02-22T16:15:00+00:00,61,2025,84,Nice,97,Lorient,3,3,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,5,0,4,5,8,17,39,61,3,7,15,4,2.0,3.0,,,3.24,2.22
1387903,2026-02-22T19:45:00+00:00,61,2025,95,Strasbourg,80,Lyon,3,1,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,2,5,-3,7,2,13,4,50,50,4,2,11,12,1.0,2.0,,,2.15,0.34
1387913,2026-02-27T19:45:00+00:00,61,2025,95,Strasbourg,116,Lens,1,1,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,2,5,-3,5,5,8,25,55,45,2,8,9,8,2.0,2.0,,,0.84,1.83
1387912,2026-02-28T16:00:00+00:00,61,2025,94,Rennes,96,Toulouse,1,0,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,3,8,-5,2,2,10,9,65,35,6,1,9,13,1.0,3.0,,,0.89,0.55
1387910,2026-02-28T18:00:00+00:00,61,2025,91,Monaco,77,Angers,2,0,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,9,0,9,4,2,10,6,72,28,5,2,9,10,0.0,3.0,,,1.52,0.74
1387905,2026-02-28T20:05:00+00:00,61,2025,111,Le Havre,85,Paris Saint Germain,0,1,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,3,5,-2,2,9,10,22,32,68,3,3,12,10,3.0,0.0,,,0.68,3.82
1387911,2026-03-01T14:00:00+00:00,61,2025,114,Paris FC,84,Nice,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,8,7,1,6,3,16,11,40,60,8,6,7,8,6.0,2.0,1.0,0.0,1.23,1.24
1387906,2026-03-01T16:15:00+00:00,61,2025,79,Lille,83,Nantes,1,0,FT,4-2-3-1,5-3-2,4-2-3-1 vs 5-3-2,7,2,5,3,1,9,3,73,27,4,1,11,15,3.0,1.0,,,0.63,0.19
1387907,2026-03-01T16:15:00+00:00,61,2025,97,Lorient,108,Auxerre,2,2,FT,3-4-2-1,4-4-2,3-4-2-1 vs 4-4-2,6,7,-1,5,3,15,10,50,50,3,7,11,10,1.0,3.0,,,1.12,1.41
1387909,2026-03-01T16:15:00+00:00,61,2025,112,Metz,106,Stade Brestois 29,0,1,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,4,1,3,6,1,24,6,66,34,12,4,14,11,2.0,1.0,0.0,1.0,1.52,0.87
1387908,2026-03-01T19:45:00+00:00,61,2025,81,Marseille,80,Lyon,3,2,FT,4-2-3-1,4-3-1-2,4-2-3-1 vs 4-3-1-2,1,6,-5,7,6,18,12,52,48,8,1,16,8,3.0,2.0,,,2.33,1.47
